district,block_name,source_url,source_path,source_sha256,directory_reported_blocks,enumerated_blocks_on_page,historical_boundary_status,election_source_coverage
Meerut,Daurala,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Hastinapur,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Janikhurd,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Kharkhoda,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Machra,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Mawana Kalan,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Meerut,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Parikshitgarh,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Rajpura,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Rohta,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Sardhana,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Meerut,Sarurpur Khurd,https://igod.gov.in/index.php/district/IDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/d6616565bac0e4520c32_08c891c78b09.html,08c891c78b0974a46c1900de038eaa08b45ff19134f30df4382b30c81a27043e,12,12,not_reconciled,not_established
Mirzapur,Chhanvey,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Hallia,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Jamalpur,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Kon,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Lalganj,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Majhawa,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Nagar (City),https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Narainpur,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Pahari,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Patehra,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Rajgarh,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Mirzapur,Shikhar,https://igod.gov.in/index.php/district/ITg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5ec95cdbecd181a8aaa5_a6cbc99baf6c.html,a6cbc99baf6c8e7c57a3a3ace8449b12cbb5f36492a9f8b433c12dd9241e38c8,12,12,not_reconciled,not_established
Muzaffarnagar,Baghara,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Budhana,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Charthawal,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Jansath,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Khatauli,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Morna,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Muzaffarnagar,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Purkaji,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Muzaffarnagar,Shahpur,https://igod.gov.in/index.php/district/Ijg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/06ceb07ae729249befdd_67a6d8babef9.html,67a6d8babef9c2e5305d7cee2858f92da9bf6469d81a4eb7f751152050941a21,9,9,not_reconciled,not_established
Pilibhit,Amariya,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pilibhit,Barkhera,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pilibhit,Bilsanda,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pilibhit,Bisalpur,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pilibhit,Lalaurikhera,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pilibhit,Marori,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pilibhit,Puranpur,https://igod.gov.in/index.php/district/Izg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/25fb3294afce1f9dab95_37ffa2428e82.html,37ffa2428e825ee69a5af62b6732605535f498e51c5989124ae542c4a1ce7a72,7,7,not_reconciled,not_established
Pratapgarh,Aspur Deosara,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Baba Belkharnath Dham,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Babaganj,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Bihar,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Gaura,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Kalakankar,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Kunda,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Lakshamanpur,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Lalganj,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Magraura,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Mandhata,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Patti,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Pratapgarh (Sadar),https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Rampur Sanramgarh,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Sandwa Chandrika,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Sangipur,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Pratapgarh,Shivgarh,https://igod.gov.in/index.php/district/JDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/087b0720f9c0b5afd6b1_edfe1acfbaf6.html,edfe1acfbaf60647aaa37cdb9a6f05280f12f93607385cad8d2f3908e62bd731,17,17,not_reconciled,not_established
Rampur,Bilaspur,https://igod.gov.in/index.php/district/JTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/04ff931ff0e39a4d7d9b_a368d85adba4.html,a368d85adba4a378c29c12ee87613080b8474b38e84c69b6a965f2fe1f786f33,6,6,not_reconciled,not_established
Rampur,Chamraon,https://igod.gov.in/index.php/district/JTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/04ff931ff0e39a4d7d9b_a368d85adba4.html,a368d85adba4a378c29c12ee87613080b8474b38e84c69b6a965f2fe1f786f33,6,6,not_reconciled,not_established
Rampur,Milak,https://igod.gov.in/index.php/district/JTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/04ff931ff0e39a4d7d9b_a368d85adba4.html,a368d85adba4a378c29c12ee87613080b8474b38e84c69b6a965f2fe1f786f33,6,6,not_reconciled,not_established
Rampur,Saidnagar,https://igod.gov.in/index.php/district/JTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/04ff931ff0e39a4d7d9b_a368d85adba4.html,a368d85adba4a378c29c12ee87613080b8474b38e84c69b6a965f2fe1f786f33,6,6,not_reconciled,not_established
Rampur,Shahabad,https://igod.gov.in/index.php/district/JTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/04ff931ff0e39a4d7d9b_a368d85adba4.html,a368d85adba4a378c29c12ee87613080b8474b38e84c69b6a965f2fe1f786f33,6,6,not_reconciled,not_established
Rampur,Suar,https://igod.gov.in/index.php/district/JTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/04ff931ff0e39a4d7d9b_a368d85adba4.html,a368d85adba4a378c29c12ee87613080b8474b38e84c69b6a965f2fe1f786f33,6,6,not_reconciled,not_established
Sant Kabir Nagar,Baghauli,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Belhar Kala,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Hainsar Bazar,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Khalilabad,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Mehdawal,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Nath Nagar,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Pauli,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Santha,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Sant Kabir Nagar,Semariyawan,https://igod.gov.in/index.php/district/Jjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a490e485f2410f18845_eab6f73a8cfb.html,eab6f73a8cfb0872525d8679f36398a232ec62e49303435712fa5e5be6ea77e3,9,9,not_reconciled,not_established
Siddharthnagar,Bansi,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Barhni,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Bhanwapur,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Birdpur,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Domariyaganj,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Itwa,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Jogia,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Khesraha,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Khuniyaon,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
Siddharthnagar,Lotan,https://igod.gov.in/index.php/district/Jzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/e64c1ca8f906ca4a5303_c45288ef288a.html,c45288ef288a039ba101abfaef6511ffdca3e2dfa68d6bd5dc379b2590784f06,14,14,not_reconciled,not_established
