Name,Transliterated
नसदैन,Nasdain
रसूलपुर इनामुददीनपुर,Rasulpur Inammuddinnpur
किशई जगदीशपुर,Kishni Jagdishpur
मुस्त्याक उर्फ़ मुसरफ,Mustyaqur Musarraf 
पिपरा बाजार,Pipra Bazar
मुजफ्फरपुर,Muzaffarpur
नवतेज कुमार,Navtej Kumar
दुर्जनपुर फतेहपुर,Durjanpur Fatehpur
फतेहसराय,Fatehsarai
भौलामकदूमपुर,Bhaulamka Doompur
सींगा पट्टी,Singha Patti
पहाड़पुर हलधर,Pahadrpur Haldhar
जंगीपुरखुर्द,Jangipur Khurd
गिडउर,Gidur
मिझौडा,Mizhauda
कमरावाँ,Kamrawan
दियर मनियर टुकडा न0 - 2,Dier Manier Tukda Na - 2
गड़हिया बसन्तपुर,Garhiaya Basantpur
साधना सचन,Sadhna Sachin
चतरसाली,Chatrasali 
अइनिया,Ainiya
नवाटोला,Nawatola
रहीम जहां,Rahim Jahan
चुनुगपार,Chunugapaar
परसौनी आनन्दघन,Parsauni Aanandghan
नजमुननिंशा,Najmunnisa
छोटकू,Chhotku
पुष्पा देवी,Pushpa Devi
हंसुवापारा,Hansuwapaara
कलियानपुर,Kaliyanpur
राम आसरे,Ram Aasre
संध्या,Sandhya
नाहरपटटी,Naharpatti
सैफुददीनपुर,Saifuddinpur
सियाराम मौर्य,Siyaram Maurya
कटघरापट्टी,Katghara Patti
निन्नामीसिंह,Ninnarm Singh
अमीर उल्ला,Aamir Ulla
लौकिहा,Laukiha
घाटगाव,Ghatgaav
रुख़साना बेगम,Rukhsaana Begum
उनई खालसा,Unai Khalsa
अजबगढ़,Ajabgarh
भगवान् दीन,Bhagwan Din
कुण्डावल हरि,Kundawal Hari
थौरी,Thauri
तिरमासाहुन,Tirmasaahun
जगबंधनपुर,Jagbandhanpur
कसेरू आकला,Kasaroo Aakala
वडढाबा जिदपुर,Vadhhaaba Zidpur
बेरागढ़ीवा,Beraagdhiwa
भिखारीपुर कटिया,Bhikaripur Katiya
गौराखुर्द,Gaurakhurd
गूंजा देवी,Gunjaa Devi
शेश कुमार,Shesh Kumar
ग्रीश बहादुर,Greeh Bahadur
मुरारखेडा,Murarekhera
भुसहर,Bhusahar
लालपुर चेंचरी,Lalpur Chenchari
सुसुमादेवी,Susumadevi
बढ़या पकड़ी,Badhya Pakri
भगहरिया पूरेमितई,Bhagharia Puremitai
बवना,Bawna
अमरदेई देवी,Amardei Devi
चिन्ता सिंह,Chinta Singh
हरखौली,Harkhauli
बडउर,Badour
अशोक उर्फ वीर पाल सिंह,Ashok Urf Veer Pal Singh
रघूपुर,Raghopur
मौलागढ,Maulagh
जैकी उर्फ जयकुमार,Jaiki Urf Jaykumar
डुढही,Dudhhi
राज मनी,Raj Mani
बेलहैया,Belhaiya
ब्रम्हदेवा,Brahmdeva
रूमा वती,Ruma Vati
खिरसौली,Khirsauli
वरहा कला,Varha Kala
सोनौढ़ा तराई,Sonaudha Tarai
मो0 इजहार,Mo. Izhaar
नोनियापुर,Noniapur
मौ0पुर मण्डावली,Mau0pur Mandavli
सहोड़ा खुर्द,Sahora Khurd
तहजूद,Tahjud
खुदादादपुर,Khudadadpur
श्रीकान्त शुक्ल,Shrikant Shukla
टीका दवरी,Tika Davari
मुद मंगल सिंह,Mud Mangal Singh
शाहपुर मु0 भलवा,Shahpur Mu. Bhalwa
सुखमदत्त नगर,Sukhmadat Nagar
खेड़ा रठ,Kheda Rath
कुतुबपुर नसीरपुर,Kutubpur Naseerpur
शालू शर्मा,Shalu Sharma
बड़डिहा,Bardiha
ओरा,Ora
मड़वा धनावल,Madwa Dhanawal
भवानीगाड़ा,Bhawanigada
उदयनारयन,Udaynarayan
घधरिया,Ghadaria
बल्लीपुर कलां,Ballipur Kalan
अत्यंत,Atyant
ऐटा,Aeta
बनफरा,Banfara
हरदी सहिजनी,Hardi Sahijini
मधूपुर,Madhupur
गिडया,Gidya
पिगरियावां,Pigiyawan
लीलौर बुजुरग,Lilor Bujurg
शिवपुर,Shivpur
विकास कुमार नागर,Vikas Kumar Nagar
सुनपहर,Sunpahar
हथियागढ़वा,Hathiyagarhwa
खिरिया हिमांयू पुख्ता,Khiriya Himanju Pakhta
गफार अली,Gaffar Ali
बरतरा,Baratara
बरलाई,Barlai
रामवीलास,Ramvilas
रूकमंगदपुर,Rookmangadpur
आरिफ मो0 खान,Arif Mo. Khan
नगला काजी,Nagla Kaji
नगला लोका,Nagla Loka
कागापुर,Kagapur
दुधौरा,Dudhora
सरस्वती,Saraswati
फयादीन,Fayadeen
दुन्दपुर,Dundpur
जिगनी,Jigani
औरंगावाद,Aurangabad
नगला बीरभान,Nagla Birbhan
प्रेम किसोर,Prem Kisor
घुरेटनपुर,Ghurehtanpur
मुड़िया खेड़ा,Mudiya Kheda
लक्ष्मीवाई,Laxmiwayi
हुसैनपुर भूड,Husainpur Bhood
फरहत जहा,Farhat Jaha
विवेक दीक्षित,Vivek Dixit
जलालपुरशाना,Jalalpurshana
जडौरा,Jadora
राजनरायन पुत्र हरिशंक,Rajnaryan Putra Harishank
जडावती पत्नी गिरजा,Jadawati Patni Girja
बीकापुर,Bikapur
गगन कुमार सरोज,Gagan Kumar Saroj
गि द्यौल,Gidyoul
महमुदपुर हथिनि,Mahmudpur Hathni
हकीकुल उर्फ हफीकुल,Hakikul Urf Hafikul
बेरामारूफपुर,Beramarooppur
लखूपुरा,Lakhoopura
कमलावति,Kamlawati
सकरौहा,Sakrouha
कूबाखुर्द,Kubakhurr
हृदयरानी,Hriday Rani
भौरा,Bhowra
खड़गुई मुस्तकिल,Khargui Mustakil
जमालखा,Jamalkha
चिउटहरा,Chiut-hara
अरबाज,Arbaaz
सुधा,Sudha
शिवप्रकाश,Shivprakash
पंडीरी,Pandiri
बीरभानपुर,Birbhanpur
पदिया नगला,Padiya Nagla
पश्चिमी गॉव,Paschimi Gaon
बरवा विदयापति,Barwa Vidyapati
करसडा,Karsada
उखरी,Ukhr�
वृजेश पाठक,Vrjesh Pathak
विनोद कन्नौजिया,Vinod Kannaujiya
पिपलिया गोपाल,Pipaliya Gopal
केशरवाई,Keshrawai
मुनौब्बर,Munawwar
सैफपुर खादर,Saifpur Khadar
खरिकवारी,Kharikawari
मैक सिंह,Mike Singh
ज्ञानेंद्रसिंह,Gianendrasingh
बीरमऊ विशुनदत्त,Biramau Vishundatt
सोहागी देवी,Sohagi Devi
मंझौल जबरदस्तपुर,Manjhaul Jabardastpur
"प्रीतू सिंह पत्नी दिलीप कु, कमालपुर शुमाली, सुरतिया, पकड़ीकलां, वरहेती, बेतीसदात, बलेलपुर, सारैन, जाहिरा बानो, भैसिया, सत्त्यप्रकाश, महुलारा, ओसिका, निवादा हरीराय, शिवनगरा, मतलबपुर, सुमिता मिश्रा, जं ० नाकिन, सुदमा, जलालपुर बसहियादरगाही, इ ० वा ० सीकरा, रतुला, कोसफरा कला, नाइच नरेन्द्रपुर, मशानखमभ, चांदपार, शाहजहांपुर सेलरहा, जीवननाथ, रामपुर ग्रन्ट, जहांगीरगंज, मन्सुखलाल, खडिया गुरूदेव, मुडरी, खिरीटी, बेरगा, महाराणा, सिमर्रा भोजपुर, एैलीपरसौली, अण्डौआ, बेईला देवी, लहोड्डा, पण्डरी खमरिया, घिनोना, भताँवा, सखी आबूतालि , नव  महमूदपुर, पनवडिया, वघोई, सरसवां पिपरथरा, दादूभाई सिंह","Pritu Singh Patni Dilip Ku, Kamalapur Shumali, Suratiya, Pakdikalan, Varheti, Betisadat, Balealpur, Sarain, Jahira Bano, Bhaisia, Satyaprakash, Mahulara, Osika, Nivada Hariray, Shivanagara, Matlabpur, Sumita Mishra, Jan 0 Nakin, Sudama, Jalalpur Bashaiyadarghai, E 0 Va 0 Seekra, Ratula, Kosfara Kala, Naich Narendrapur, Mashan Khamb, Chandpar, Shahjahanpur Selarha, Jeevnnath, Rampur Grant, Jahangirganj, Mansukhlal, Khadia Gurudeva, Mudari, Khiriti, Berga, Maharana, Simrra Bhojpur, Ailiparsouli, Andaua, Beila Devi, Lahoda, Pandri Khamaria, Ghinona, Bhataunva, Sakhi Abu Tali, Nav Mahmadpur, Panvadia, Vaghoi, Sarsavan Piperathara, Dadubhai Singh"
मझौला बिल्लौच,Majhaula Billauch
सम्भांवा,Sambhawa
माचकी,Machki
एकलखी,Eklakhi
कोलगदहिया,Kolgadihiya
अरमराजटट,Aramrajtat
भूरा खाँ,Bhura Khan
पहाडपुर सरायभीखम,Pahadpur Saraybhikam
कठकुईया,Kathkuiya
गोसवा डोंगा,Goswa Donga
बसंतपाल,Basantpal
ववक्करपुर,Vavakkarpur
धर्मपुर वेलकर,Dharampur Velkar
सुधारमति,Sudharti
सरवराहपुर उर्फ तुरहेडी,Sarvarahpur Urf Turhedi
घरथनिया,Gharthaniya
मौढिया धनसी,Maudia Dhani
ढ़खिया कुस्तौल,Dhakhiya Kustoul
मेडुवा,Meduva
नुरुद्दीनपुर गंज,Nuruddinpur Ganj
मेघानगला कदीम,Meghangala Qadim
खरपाती,Kharpati
रसूलपुर,Rasulpur
भैंसली जमालपुर,Bhainsli Jamalpur
भूडपुर,Bhudpur
महिल राजकुमारी,Mahila Rajkumari
नरेन्द्रकमार,Narendrakumar
कमई,Kamau
घाटमपुर उत्तरी,Ghatampur Uttari
विजय रंजन सिंह,Vijay Ranjan Singh
शिवदयाल पाल,Shivdayal Pal
पूरे परमेश्वर,Pure Parmeshwar
दहियावा,Dahiya
मनेथू,Manethu
मानक जूडी,Manak Judi
सहियापुर,Sahiapur
बरेहता,Barehta
गड़ौरा,Gadaura
हसनपुर पहाडापुर,Hasnapur Pahadapur
बिलन्दपुर अशोक,Bilandapaur Ashok
पाडली खुर्द,Padli Khurd
माधौपुर निदौना,Madhourpur Nidona
मरौरीखास,Marorikhas
इन्द्रदेवी,Indra Devi
नागरपाल,Nagarpal
नीतू रानी,Nitu Rani
चकउसरैला,Chakuserala
अधारपुर,Adharpur
पिछड़ी जाति - महिला पुष्पा देवी,Pichhyadi Jati - Mahila Pushpa Devi
चन्द्रधारि यादव,Chandradhari Yadav
भिटहा पाण्डेय,Bhitta Pandey
ल,L
भैसही,Bhaisihi
नरेश,Naresh
चम्पा,Champa
देवी,Devi
पत्नी,Patni
लल्लू,Lallu
रा,Ra
चण्डौस,Chandous
चकौध,Chakoud
घटायन,Ghatayan
उत्तरी,Uttari
बढ़ौला,Barhaula
हकुमतपुर,Hakumatpur
केशों,Kesho
बड़ौदा,Baroda
मन्नूरानी,Mannoorani
कृपया,Kripaya
पाण्डे,Pande
महेंद्र,Mahendra
प्रसाद,Prasad
प्रजापति,Prajapati
दौली,Doulli
जवाहरलाल,Jawaharlal
अनंतिमा,Anantima
गाजीपाकड़,Gazipakad
ऐंझी,Ainzhi
गंधौली,Gandhouli
भाऊपुर,Bhaupur
खुर्द,Khurda
पड़रावां,Padrawan
बरूई,Barrui
अरूण,Arun
कुमार,Kumar
मौर्य,Maurya
ओम,Om
प्रकाश,Prakash
नीलम,Neelam
पारेन,Paren
मुस्तकिल,Mustkil
अजगैवाजंगल,Ajgawaajangal
बड़कऊ,Barakoo
रेशमा,Reshma
रामसूरत,Ramsurat
भण्डार,Bhandar
फरहाल,Farhal
सतेतीइंच्छा,Satetiinchha
बहाजादका,Bahajadka
गेरूआ,Gerua
बेलवनिया,Belvania
उर्फ,Urf
हासिम,Hasim
जुगसाना,Jugsana
कलां,Kalan
खुशालपुर,Khushalpur
सियरही,Sierhi
बरजला,Barjala
बलेहरा,Balehra
लठीरा,Lathira
बरहदा,Barhada
नित्या,Nitya
गुवांस,Guwans
गौरा,Gaura
मौहम्मदपुर,Mohammadpur
चान्दकेश्वर,Chandkeshwar
आनंद,Anand
मोहन,Mohan
सिंगारघाट,Singarghat
गुण्डा,Gunda
कुॅवर,Kuwar
कठवारी,Kathwari
मज्जन,Majjan
सज्जन,Sajjan
हुसेनपुर,Husainpur
चन्दवारा,Chandwara
अनारक्षित,Anarakshit
मोतीपुरभुआल,Motipurbhuwal
महमदपुर,Mahammadpur
पाली,Pali
बुदावां,Budawan
मुडैला,Mudeila
संजेश सिंह,Sanjesh Singh
सराय जगतसिंह,Sarai Jagatsingh
सूरपुर,Surpur
जिगिनिया पाशपुर,Jiniginia Pashpur
जाति वैजनाथ,Jaati Vaijnath
रामसूरत,Ramsurat
वायभूड,Vaybhud
फैजल्लापुर अजनारा,Faizllapur Ajanara
सोमई,Somai
राम लौट,Ram Laut
पड़रा सिकन्दरपुर,Padra Sikandarpur
डेरवा हरवंशपुर,Derwa Harvanshpur
कडजहवागरानट,Kadjahawagaranat
भूवनेश्‍वर,Bhuvneshwar
पोटन,Patan
तैयवपुर सुजातगज,Taiyapur Sujatgaj
दिवौनी,Divauni
मलगाव,Malgav
भवानीपट्टी,Bhawanipatti
मसूरी,Masuri
चिन्ता देवी पत्नी राजनरा,Chinta Devi wife Rajnara
दलेलगढ,Daleelgadh
पुंडरिक,Pundrik
वन्द हमीरपुर,Band Hamirpur
सकरापुर रहुई,Sakrapur Rahui
तेन्दुही,Tenduhi
मढाडिलावली,Madhadilawali
मीमला मुस्तफाबाद,Mimla Mustafabad
निबिया शाह मो0पुर,Nibiya Shah Mo0pur
चकरपुर,Chakpur
धिमशरी,Dhimshari
राउतमऊ,Rautamoo
जर्मुइ कला,Jarmui Kala
मेहतरपुर करोड़,Mehtarpur Karoad
अडगांव पासाखेडा,Adgaon Pasakheda
अखतयारपुर धौकल,Akhatyarpur Dhaukal
रवि कुमार केसरवानी,Ravi Kumar Keswani
अराजी जजमन जोत,Araji Jajman Jot
अमित कुमार पाण्डेय,Amit Kumar Pandey
सिरसौल,Sirsol
लालायादव,Lalayadav
लीलौर बुजुर्ग,Lilour Buzurg
पोखरगढ़ी,Pokhargadhi
स्याना देहात,Syana Dehat
बनिगवां,Banigwan
चौधी लाल,Chaudhi Lal
धरैची,Dharaichi
हथौडा बुजुर्ग,Hathhoda Buzurg
झुना देवी,Jhuna Devi
कल्‍लो,Kallo
सिहारी,Siharee
भौवापुर कला,Bhowapur
योगेन्द्र कुमार गिरी,Yogendra Kumar Giri
गंगाप्रसाद उर्फ़ गंगाराम,Gangaprasad urf Gangaram
माती,Mati
सुखावा कला,Sukhawa
पुरैनारघुनाथपुर,Purana Raghunathpur
मुल्तानपुर ग्रन्ट,Multnapur Grant
बमडेरा,Bamdera
फरीदापुर रामचरन,Faridapur Ramcharan
सॉगीपुर,Sogipur
कसरावां,Kasrawan
ब्रह्म्मावती,Brahmawatee
पलियाशाहबदी,Paliashahbaddi
भोलापुर,Bholapur
टंड़वा,Tandwa
गढ़ाया लतीफपुर,Gharaiya Latifpur
सरायकुतुबउददीन उरफ जोगिया शेषपुर,Sarae Kutubuddin urf Jogiya Sheshpur
रामपुर बल्डीहा,Rampur Badiha
रशीला,Rasheela
असफाक हसन,Asfaq Hasan
खुशीराम यादव,Khushiram Yadav
मनीषी,Manishi
राजीवन कुमार,Rajeevan Kumar
शाहपुर गंगपुर,Shahpur Gangpur
विशुनराम,Vishunram
चकालम,Chakalam
आशरानी,Asharani
गदाईपुर,Gadaipur
डुमरी मलाव,Dumari Malav
नींबा डेहरा,Nimba Dehra
सुनंदा कुमारी,Sunanda Kumari
दवथरा,Davthra
प्रशांत मोहन,Prashant Mohan
नरहरिया करमपुर,Narharia Karamupur
मा ० फारूक,Ma Farooq
इटौआ बेनीराम,Etaua Beniraam
कुन्दरूफ,Kunderuuf
छोटे लाल चौबे,Chhote Lal Chaubey
हलगोवा,Halgowa
हुसना फात्मा,Husna Fatma
बलुआककरा,Baluaakkara
लौधउर,Laudhur
बैरगाढ़,Baergarh
पुरायू,Puraaiyu
बिनूपुर न0 मौनी,Binoopur no Mauni
रसूलपुर टरेहटा,Rasulpure Tarehta
भदवास,Bhadbhas
सलामतगढ .,Salamatgarh
परसा उरफ सिरसिया,Parsa urf Sirsiya
विलन्दापुर,Vilandaapur
ब्रज रानी,Braj Rani
पर्वतपुर मकदूमपुर,Parvatpur Makdoompur
नीखिल कुमार पटेल,Nikhil Kumar Patel
फिरोज खांन,Firoz Khan
अनारक्षित,Anarakshit
अनुसूचित जाति महिला -,Anusuchit Jaati Mahila -
मलहपुर,Malhapur
रामपुर धोबियाहार,Rampur Dhobihaar
रघुनन्दन पाण्डेय,Raghunandan Pandey
खतियारा,Khatiara
बेलवापदुम,Belwapadum
अंगरइया जमुनाई,Angraiya Jamunai
ज्योली,Jyoli
दुफेडिया,Dufadiya
बासपार,Baspaar
गुरिया,Guriya
विश्रजीत,Vishrajeet
जानूपुर,Jaanupur
कुईयाघीर,Kuiyaa Ghir
देवाजीतपुर,Devjitpur
तड़ौरा,Taura
अमराई गांव,Amrai Gaon
बहोवना,Bahovna
ओरिल,Oril
कल्लरहेडी,Kallarhedi
गोडाधार,Godadhaar
हटवा रामपुर मडू़की,Hatwa Rampur Maduki
कुसमही,Kusmahi
नंगला नैनसुख,Nangla Nainsukh
जान समाना,Jaan Samaana
परशु राम पटेल,Parshu Ram Patel
धरसन सोहारी,Darshan Sohari
हृदया देवी,Hridaya Devi
टांडा दम्बूनगला,Tanda Dambunagla
अंगनाकोल,Anganakol
कोडरिया,Kodariya
सूर्यमनी दुबे,Suryamani Dube
बेरखेडा,Berkheda
उड़सरा,Udasara
राधेश कुमारी,Radhesh Kumari
हमिरापुर,Hamirapur
एकडंगा,Ekdanga
दहगाव,Dahagaav
रहमानी खातून,Rehamani Khatun
बिठुल,Bithul
राकेस,Rakesh
फिरोजाबाद,Firozabad
मुड़िया खेड़ा,Mudiya K
जजमुईया,Jajmuiya
कासिमपुर तराई,Kasimpur Tarai
संदाना,Sandana
खानकला,Khankala
बिन्ना देवी,Binna Devi
धमोहन,Dhamohan
सराया,Saraya
हीण्ड,Heend
चंदौआ,Chandaua
तिहुरा,Tiura
मझौव्वा, Majhuwa
जं ० अहमद अली शाह,Jn. 0 Ahmed Ali Shah
परसामहापातर,Parshmahapatar
जौहराबीबी,Jauharabibi
घनौती,Ghanaoti
केता सिंह,Keta Singh
कमलापुर,Kamalapur
गजपति,Gajapati
कोड़ा गूजर,Koda Gujar
सालाबादधुमेडा,Salabadhumeda
सर्फउद्दीनपुर,Sarfuddinpur
लालधरी,Laldhari
अयादनगर,Ayadnagar
समीना परवीन,Sameena Parveen
अनुपमासिंह,Anupama Singh
डेजी सिंह,Daisy Singh
कौलाचक,Kaulachak
राधोसरन,Radhosaran
यदुवशपुर,Yaduvashpur
जगन्नाथपुर महेरू,Jagannathpur Maher
भोर मउ,Bhor Mau
मसजिदया,Masjidiya
इसरवती देवी,Iswarwati Devi
शक्ति कुमार,Shakti Kumar
थोक विन्दावनी,Hok Vindavani
पिथनहरा,Pithanhara
चांदूपुर,Chandupur
अलहदादपुर धोबई,Alhadarpur Dhobi
असालतनगर कलीजपु,Asaltannagar Kalijpu
फतेहउल्लहपुर,Fatehullahpur
सैदपुरकलां,Saidpurklan
सोही,Sohi
शबा परवीन,Shaba Parveen
अनिल कुमार रजक,Anil Kumar Rajak
ओम श्री,Om Shri
शेषनारायन पाठक,Shesnarayan Pathak
बबुरा रघुनाथ सिह,Babura Raghunath Singh
गंगोत्री टंडन,Gangotri Tandn
बुढौरा कुम्भापुर,Budhaura Kumbhapur
रिगवाराखुर्द,Rigvarakhurd
बरगदवा मधुबनी,Bargadwa Madhubani
अब्बास अली,Abbas Ali
चन्द्रप्रकाश,Chandraprakash
खुडेहरा,Khudehara
कौडीपुरा,Kaudipura
नबीगंज पीपली,Nabiganj Peepli
सुफिय खातून,Sufiy Khatoon
कोकेरा,Kokera
दिपाईपुर,Dipaipur
बझेरा बुजुर्ग,Bazhera Buzurg
मु,Mu
अहीर,Ahir
छॉंजन,Chhojan
भैसरहेडी,Bhaisarhedi
खमीपुर,Khamipur
रसूलपुर कला,Rasulpur Kala
इन्द्रावती राय,Indravati Rai
डोमनपुर,Domanpur
पल्हैया,Palhaiya
मुबारकपुर कला,Mubarakpur Kala
जंगल नं0 11,Jungle No. 11
अमरेश मिश्र,Amaresh Mishra
रघुदेवी,Raghudevi
मो0 आशिक खान,Mo. Aashiq Khan
सतरवांस,Satrawans
तरैनी,Taraini
दोघड़ा,Doghada
मिल्कलच्छी,Milkalacchi
गुलामपुर,Gulampur
रायपुर कलां,Raipur Kalan
अशरफपुर फैजगंज,Ashrafpur Faizganj
बसवां,Baswan
सराय लालमती,Sarai Lalmati
पातुपुर,Patupur
सलेमपुर - कनैरा,Salempur - Kanaira
चन्दुुइयॉ,Chanduiyo
फिरदेास,Firdaus
मंझरिया नया,Manjhariya Naya
भुनई रूद्र,Bhuni Rudra
नेवरही,Neverhi
गेंदाबाई,Gendabai
इन्द्रावली कल्याणपुर,Indravali Kalyanpur
डंडवाकांची,Dandwakanchi
असेरवा,Asarwa
सुसमा गिरी,Susma Giri
गढहनपुर हिच्छनपट्टी,Gadhanpur Hichhanpatti
डुण्डई,Dundai
गनेशपुरग्रन्ट,Ganeshpurgrant
विशमती पत्नी सुरेन्द्र पट,Vishmati Patni Surendra Pat
अखिलेश उर्फ अखिलेश कुमार,Akhlesh Urf Akhlesh Kumar
पिपलौती खुर्द मुस्तकम,Piplauti Khurd Mustkam
अजरा सईदा,Azra Saida
शत्रुंजय कुमार सिंह,Shatrunjay Kumar Singh
ददेवरा,Dadevara
रैयल,Raiyal
अजतूपुर,Ajatpur
ललतेश कुमारी,Lalteh Kumari
पखनपुरा,Pakhanpura
बेलवाविनुहनी,Belwavinuhni
अकबरपुर देवीदासवाल,Akbarpur Devi Daswal
मोहनापुर,Mohannapur
सन्नाम सिंह,Sannam Singh
पुरैनाताल,Purainatal
संवरूपुर,Samarupur
सिहारीपडैया,Siharipadaiya
अहमदपुर सादात,Ahmadpur Sadat
मझिया,Majhia
वर्षा चन्देल,Varsha Chandel
मसाली,Masali
सबिस्ता,Sabista
बोहित,Bohit
महि,Mahi
पटनीजगल,Patnijagal
भौसरौली,Bhausa Roli
नशीमा बानों,Nasima Banon
सिरसली,Sirsali
अकसरा माफी,Aksara Mafi
बादरौन,Badraun
ब्यास मुनि,Byas Muni
सिकोहना,Sikonah
पहाडि या बुजुर्गसानी,Pahadi Ya Bujurg Sanni
युनिस,Yunus
रीता पत्नी विजय,Rita Patni Vijay
हरदियां,Haradia
जितेंद्र राम,Jitender Ram
बछुवापार,Bachhuwapar
हमजापुर,Hamzapur
कोईलार,Koilar
रम्मपा देवी,Rammapa Devi
चकोही,Chakohi
ताहरपुर मदद इमाम,Taharpur Madad Imam
सीरजा यादव,Sirja Yadav
खड़सरा,Khad Sara
सोहनरिया,Sohariya
अलोइया,Aloiya
केशकार,Keskar
आधा देवी,Adha Devi
रायपुर ग्रन्ट नम्बर 18,Raipur Grant Number 18
सेतकुआं,Set Kuan
बछौरा,Bachhaura
मिजखुरी,Miz Khuri
भोला बाबू मौर्या,Bhola Babu Maurya
भगवानपुर शिवपुर,Bhagwanpur Shivpur
बनसखा,Bansakha
अमितधरिया,Amitdhariya
दिनेश प्रसाद पाण्डेय,Dinesh Prasad Pandey
केलामऊ,Kelamaoo
रामपुर कल्याणगढ़,Rampur Kalyangarh
भूड़मरेसी,Bhoormarsi
निसारूद्दीन,Nisaruddin
डिंगुर निजाम,Dingur Nizam
धर्मपुर कंजा,Dharampur Kanja
गनछा,Gancha
चुनमुनलाल,Chunmunlal
चेचरूवा,Checharooa
वीरशाहपुर,Veershahpur
मो0असहर,Mo0Asahar
राजौरा,Rajaura
कमलेश कुमार कुशवाहा,Kamlesh Kumar Kushwaha
बौजुवामऊ,Boujuvamaoo
भालई,Bhalai
राज लक्ष्मी वर्मा,Raj Lakshmi Verma
निवादाधाधू,Niwadadhadhoo
खालागांव,Khalagaon
निसुर्खा,Nisurkha
पूरनपुर नरौत्तम,Puranpur Naroottam
कल्हा,Kalha
प्रतापपुरकमौचा,Pratapurkamoucha
लजघटा,Lajghata
समौनाततारपुर,Samaunaatatarpur
दुरबेश,Durbhesh
गोड़ा,Goda
बाबा पुत्र जवाहिर,Baba Putra Jawahar
जोगामई,Jogamai
दमोदरपुर,Damodarapur
रामपुरकांधी,Rampurkandi
देवरखेडा,Deverkheda
हकिम अंसारी,Hakim Ansari
जगसड़,Jagsad
रौलिया,Raulia
पट्टीगोवा,Pattigoa
गम्भीरसिंह,GambhirSingh
कुमारी बितेश वर्मा,Kumari Bitesh Verma
कटी उर्फ शंकराटीला,Kati Urf Shankaraatila
खौंदकला,Khoundkala
कमालपुर भदौरा,Kamalpur Bhaudora
तेरमा उर्फ तेरसा,Terma Urf Tarsa
मैलानी उर्फहिन्दूनगर,Mailani Urfhindunagar
रजनहियाँ,Rjanhiyan
गौरा उपरवार,Gaura Uparwar
रूदायल,Roodayal
धर्माखेड़ा,Dharmakheda
नरसिंहदासपुर,Narsinghdaspur
भैसही,Bhaisihi
नगला वन्नू उर्फ नगरिय,Nagla Vannu Urf Nagariy
बादशाहपुर तालाब,Badshahpur Talab
पतरहिया,Patarhiya
सिंतु गोद,Sintu God
रामाकन्त,Ramakant
पुरषोत्तम सिंह,Purushottam Singh
अमर्नाथ यादव,Amarnath Yadav
कैथोर,Kaithor
हथियाबोझी,Hathiabojhi
मो आजम,Mo Azam
कोल,Kol
खिरिहटा,Khirihata
सुमिरता देवी सिंह,Sumirta Devi Singh
ढकिया जुमा,Dhakia Juma
आजमपुर हुसैनपुर,Azampur Husainpur
बौरई,Bauri
महावनखोर,Mahanwankhor
ढुकरी बुजुर्ग,Dhukri Bujurg
अहेता,Aheta
उलैया,Ulaiya
अभय पुत्र शारदा पटेल,Abhay Putra Sharda Patel
गुरेटी,Gureti
दयालसरन,Dayalsaran
बैैडारी मुस्तहकम,Baidari Mustahkam
ब हलोलपुर ऐलई,Bahlolpur Ailai
कुवरदां,Kuwardan
कुचाई,Kuchai
अवध विहारी यादव,Avadh Vihar Yadav
नययर सुल्ताना,Nayyar Sultana
पुनम सिंह यादव,Punam Singh Yadav
गंगा बाक्स सिंह,Ganga Baksh Singh
नन्द रासी,Nand Rasi
ननौरा,Nanaura
बिन्दौर,Bindor
मौहारी,Mauhari
कुतुबपुर हमीदपुर,Qutubpur Hamidpur
इम्ताज हुसैन,Imtiaz Hussain
मठिया महाबल,Mathiya Mahabal
जानकी नगर ग्रन्ट,Janki Nagar Grant
पिंकू वर्मा,Pinku Verma
लधुआ,Ladhua
आनंद कुंवर,Anand Kunwar
दलपतपट्टी,Dalpatpatti
आरडीह,Rarhi
बाबैल बुर्जुग,Babail Burjurg
मझलवारा,Majhalwara
लाडो इशरत,Lado Isharat
करमियां,Karmiyan
चिंकी,Chinki
किशनी,Kishni
कुन्दावली मुसिया नगला,Kundawali Musia Nagla
अटावॉ,Atavo
मुकरमपुर,Mukrampur
बल्लोपुर 1,Balapur 1
पुरादाखिला,Puradakhila
झंझरा चौबे,Jhanjhara Chaube
करौदामसिना,Karaudamasina
बिहसडा कला,Bihsada Kala
समापुर,Samaipur
बृजेश कुमार मौर्या,Brijesh Kumar Maurya
अकाल्बुन्निशा,Akalbunnisha
बेलाभेला,Belabhela
कमालुउददीनपुर,Kamaluuddinpur
क्षत्रपालसिंह,Kshatrapalsingh
नैनवा,Nainwa
हरैया बु ,Haraiya Bu 
अमौली कुर्मियान,Amauli Kurmiyan
लठीरा माफी,Lathira Mafi
कुइयाखडा,Kuiyakhada
जूडापूरबीहर,Judapurbihar
बॉसदेवपुर,Bosdevpur
बलुआं,Baluan
रजेश्वरी,Rajeshwari
डहरा निकट उमरी,Dhahra Nikat Umri
सठियांव,Sathianv
जुडवनिया,Judvania
भरथा बेलभरिया,Bhartha Belbharia
अभिजीत सिंह,Abhijit Singh
खिवली कला,Khwili Kala
लाल साहब सिंह,Lal Sahab Singh
