Name,Transliterated
सुदेशा बहादुरपुर,Sudesha Bahadurpur
पडरी खुर्द,Padri Khurd
जरगाँव,Jargaon
जगेथा,Jagetha
गौरीशंकरपुर ग्रन्ट,Gaureeshanpur Grant
हुसेन नगर,Husaun Nagar
दुवा,Duwa
गदनखेडा ग्रामीण,Gadankheda Garmin
कोरारीखुर्द,Korarikhu
पोटरिहा,Poteriha
बेहटा नथई सिंह,Behta Nathai Singh
अमरसस,Amarsas
गोडवा बिसुनपुर,Godwa Bisunpur
तारगांव,Targaon
अटेसुवा,Atesua
कुइथर,Kuithar
इछौली,Ichhauli
बदलीखेडा,Badlikheda
अतरसा,Atarsa
घूरखेत,Ghurkhet
मऊ सुल्तानपुर,Mau Sultanpur
44 मुर्तजानगर,44 Murtajanagar
45 सराय कटियान,45 Sarai Katiyan
46 ओरहर,46 Orhar
47 अलगनगढ,47 Alagangarh
48 मुका,48 Muka
49 गोहना,49 Gohna
50 मोहद्दीनपुर,50 Mohaddipur
लोटना,Lotna
बिसारा,Bisara
नरीचक,Narichak
अकोहरी,Akohari
लच्छीखेड़ा,Lacchikheda
अहेसा,Ahesa
अटसलिया,Atsalia
मवई मुसलमानान,Mavai Muslmanan
एरका,Erka
गोगादेव,Gogaadev
परिहावां शेखवापुर,Parihawan Shekhwapur
महरोनिया,Mahrnonia
लूमामऊ,Luhamau
किन्हौटी,Kinhauti
मल्हेरा,Malhera
छनोइया,Chanoiyan
भिठौली,Bhithauli
उमरताली,Umartiali
सराय मारूफपुर,Sarai Maorufpur
सोम,Som
बधुवामऊ,Badhuwamau
तलौली,Talauli
जमसारा,Jamasara
कुर्नाटिमरूख,Kurnatimrukh
मीतौ,Metau
हरदलमऊ,Hardalmau
कुदौरी,Kudauri
गोसवा डोगा,Goswa Doga
सनई,Sanai
मलैया,Malaiya
नारायणपुर,Narayanpur
तिलोइयां कलां,Tiloiyan Kalan
बेगमगंज,Begamganj
सांक,Sank
टिकरा बरार,Tikra Barar
माझंगांव,Majhgaon
अटवाडांडा,Atwardanda
उत्तर कध,Uttar Kadh
कल्लीखेड़ा जंवर,Kallikheda Janwar
टिकराकलां,Tikrakala
मण्डौली,Mandauli
नरायनपुर सूडा,Narayanpur Suada
बरिया कासिमाबाद,Bariya Kasimabdad
पुरवामान,Purwaman
सरवा गोसवा,Sarwa Goswa
गोंगावा उमराव,Gongawa Umrao
आटामऊ,Atamau
भरिगहना,Bharighana
जमकुरा,Jamkura
मीरनगर अजगवां,Mirnagar Ajgawan
छोछपुर,Chochpur
तेरा पुरसौली,Tera Pursoli
जिगनी चौगवां,Jigni Chaugan
नोनखारा,Nonkhara
मदारपुर मोहददीनपुर,Madarpur Mohaddeenpur
उमरौली हैदर,Umrauli Haider
कुचला बिजना,Kuchla Bijana
कटरी छोछपुर,Katari Chochpur
श्रीमऊ,Srimau
चंदऊ तिगावां,Chandau Tigawan
चौसार,Chausar
बानामऊ,Banamu
सेमरिया,Semaria
भानापुर जनियामऊ,Bhanapur Janiamu
बम्टापुर चिल्लौर,Bamtapur Chillor
छितरामऊ,Chitramau
सठियामऊ,Sathiamau
बरनई चतरखा,Barnai Chatarkha
लमकन,Laman
बखरिया,Bakhariya
निकारी ढिगासर,Nikari Dhigasar
बरन्डारी,Barandari
गुर्रा,Gurra
घटकना,Ghatkana
करनपुर मतनी,Karanpur Matani
कोइलाई नसीरपुर,Koilai Naseerpur
अखबेलपुर मलवा,Akhabelpur Malwa
रसूलपुर ऐमा,Rasulpur Aima
जजवासी,Jajwasi
पकरा सैदापुर,Pakra Saidapur
बघराई,Baghrai
साण्डी देहात,Sandi Dehat
महितापुर,Mahitapur
दस्यौली,Dasauli
कर्ता अडरामऊ,Karata Adramau
ऐडा भदार,Aida Bhaddar
कैखाई,Kaikhai
सगैचामऊ,Sagaichamau
खुटेहना,Khutehana
सैतियापुर,Saitiyapur
ककेड़ी,Kakadi
पेंग,Peng
रहीमपुर,Rahimpur
टण्डौरखेड़ा,Tandaurkheda
अगौलपुर अनुसूचित,Agaulpur Anusuchit
अरवागजाधरपुर,Arwagajadharpur
बाबूपुर कचनारी,Babupur Kachanari
थमरवा,Thamarwa
पैढाई पिछड़ी,Paidahi Pichdhari
पड़री महिला,Padri Mahila
टण्डौना,Tandona
कठेठिया,Kathethiya
लेहना,Lehna
जरेली,Jareli
कलियानी,Kaliyani
बगौछा,Bagaucha
पुरवा हफीजुद्दीनपुर,Purwa Hafizuddinpur
25 कुरसेली,25 Kurseli
26 मवैया,26 Mawaiya
27 संधिनाबां,27 Sandhinaba
28 बिजगवां,28 Bijgawan
29 भदेवरा,29 Bhadewra
30 टेनी,30 Tani
31 अछुआपुर,31 Achhuapur
32 उतरा,32 Utra
33 अहमदी,33 Ahmadi
34 मुखां,34 Mukhan
35 शाहपुर बिनौरा,35 Shahpur Binaura
36 टोलवा आट,36 Tolwa At
37 मोदीपुर,37 Motipur
38 पिपरी नेवादा,38 Pipari Newada
39 अटवा असिगांव,39 Atwa Asigaw
40 खेरिया,40 Kheria
41 बूढागांव,41 Budhagav
"42 धोबिया, बरम्हौला, मदरावां, मरई, खेरवा दलौली, सैती, निबुआई, गौराडांडा, उनौती, पाला, संडिला, रावल, बहोरवा, अयारी, अलीशाबाद, जिगिनिया खुर्द, लालपुर भैंसरी, जपरा, लिलवल, ओदरा, फुकहा तेलियानी, पुरवा देवरिया, सैचामऊ, भडायल, 31 सिकरोहरी, 32 काकूमऊ, कालाआम, सरदापुर, साखिन रमुआपुर, जगरौली, पूराबहादुर, नन्हें, पाट कुंआ, बरगावां अहरापुर, दानियाल गंज, बहर, बेहटा चांद, नानक गंज ग्रन्ट, थोकखाला, गुरसण्डा, भराँव, सगरापुर, सिहौना, भौता कमालपुर, देबिहा फत्तेपुर, बर्रा सराय, जयराजपुर, अमेठिया मसिनहा, कुआंमऊ सेमरौली, सखौरा, कछौना देहात, कटियामऊ, कामीपुर, खजोहना, गौरी खालसा, मुसलमानाबाद, महमूदपुरधतिगड़ा, तेरवा दहिगवां, गौरी फखरूद्धीन, निर्मलपुर, बालामऊ, बघौड़ा, बाण, महरी, सुन्नी, बर्रा धूमन, पतसेनी देहात, त्यौरी मतुआ, बरवा सरसंड, गाजू, टिकारी, उतरघैया, सुठेना, कुकुही, लोनहरा, दीननगर, विलौनी सहदिन, गौरी कोथावां, ऊगपुर, गेंगलापुर, पलिया रायसिंह, पिरकापुर, थान गांव, तेरिया, बेरुआ, भदसेन, त्योना, आटँ सा, मुठिया, कोरोकलां, बेनीगंज देहात, झरोइया, नेवादा लोचन, जरौआ, पुरवा बाजीराव","42 Dhobiya, Baramhola, Madrawan, Marai, Kherwa Dalauli, Saiti, Nibuai, Gauradanda, Unauti, Pala, Sandila, Rawal, Bahorwa, Ayari, Alishabad, Jiginia Khurd, Lalpur Bainsri, Japra, Lilwal, Odra, Fukha Teliani, Purwa Deoria, Saifchamau, Bhadayal, 31 Sikrohri, 32 Kakumau, Kalaam, Sardarpur, Sakhin Ramuapur, Jagroli , Purabahadur, Nanhe, Pat Kua, Bargawan Ahraura, Daniyal Ganj, Bahr, Behta Chand, Nanak Ganj Grant, Thookkhala, Gursanda, Bharaanv, Sagarpur, Sihauna, Bhauta Kamalpur, Debeha Fattehpur, Barra Sarai, Jayrajpur, Amethia Masinha, Kuanmau Semrauli, Sakhora, Kachhauna Dehat, Katiamau, Kamipur, Kajoghna, Gauri Khalsa, Musalmanabad, Mahmudpurdhatigra, Terwa Dahigwan, Gauri Fakhruddin, Nirmalpur, Balamu, Baghaura, Ban, Mahari, Sunni, Barra Dhumn, Pataseni Dehat, Tyori Matwa, Barwa Sarasand, Gaju, Tikari, Utraighaiya, Suthena, Kukkuhi, Lonhara, Dinnanagar, Vilauni Saheddin, Gauri Kothawan, Oogpur, Gengla, Paliya Raisingh, Pirkapur, Than Gaon, Teriya, Berua, Bhadsean, Tyona, Aatan Sa, Muthia, Korokalan, Beniganj Dehat, Jaroiya, Nevada Lochan, Jaraaun, Purwa Bajirao"
कुल्मिन खेड़ा,Kulmin Khedra
शेर बहादुरपुर,Sher Bahadurpur
काकूपुर,Kakupur
चपरतला,Chapartala
कल्यानमल,Kalyanmal
कल्हेपुर,Kalhepur
बडसरा,Badsara
भैनगांव,Bhaingaon
जनिगांव,Janigaon
नरामदनापुर,Naramadnapur
भीखपुर ऐमा,Bhikpur Aima
कटरी छिबरामऊ,Katri Chhibramau
जरसेनामऊ,Jarsemamau
म्योरा,Myora
कटरी बिछुहिया,Katri Bichuhiya
करेहका चौगवां,Karehka Chaugaon
जफरपुर तिगंवा,Jafarpur Tigaon
ककरा खेड़ा,Kakra Khedra
दिवाली,Diwali
कोइलरा,Koilra
अल्लीगढ़ इटौली,Aligarh Itaoli
परसोला,Parsolla
कटरी परसोला,Katri Parsolla
बधियारी चौगवां,Badhiyaree Chaugaon
रहुला,Rahula
चौधरियापुर,Chaudhariyapur
सखेड़ा,Sakheda
काईमऊ कुँवरियापुर,Kaimuaun Kuvariyaapur
सिराइचमऊ,Siraichmauu
पसनेर,Pasner
बिराइचमऊ,Biraichmauu
बसहर कुतुलूपुर,Basahar Kutulupur
जरौली शेरपुर,Jarauli Sherpur
बैफैरिया,Baiferiya
अकबरपुर पसनामऊ,Akbarpur Pasnamau
कुतुवापुर,Kutuapur
बिधौरी नेवादा,Bidhouri Nevada
भोगैतपुर,Bhogaitpur
तेखा चांदपुर,Tekha Chandpur
बिरनी,Birni
सढ़ियापुर,Sarhiyapur
जरौली रैपुरा,Jarauli Raipura
रामपुर मझियारा,Rampur Majhiyaara
धांधामऊ नेकपुर,Dhandhamau Nekpur
अजमत नगर,Ajmat Nagar
दुर्गागंज,Durgaganj
धोधी,Dhodhi
नेकपुर हातिमपुर,Nekpur Hatimpur
हसनापुर मुरौली,Hasnapur Murauli
ढोंढपुर,Dondhpur
बिरौरी,Birori
परचल रसूलपुर,Parachal Rasulpur
बेहटी खुर्द,Behtee Khurd
गुजरई,Gujarai
हथौडा,Hathauda
बेरूआ निजामपुर,Berua Nizampur
बेहटी बुजुर्ग,Behtee Bujurg
ना हबीब नगर,Na Habib Nagar
लालपुर कन्हरी,Lalpur Kanhari
डाभा,Dabha
कन्दरौली सादिकपुर,Kanderoli Sadikpur
चचरापुर,Chachrapur
मुरौली ग्वाल,Murauli Gwal
परौची,Parauchi
परसापुर,Parsapur
सहोरा रामपुर,Sahora Rampur
ऐगवां,Aigaon
आगापुर सरदार नगर,Agapur Sardar Nagar
गढेपुर,Ghadeppur
उधरनपुर,Udharanpur
पुरवापिपरिया,Purwapipariya
काला गाडा,Kaala Gaada
हिरौली कुतुवनगर,Hirauli Kutuvnagar
नरहाई,Narhai
झोथूपुर,Jhothupur
वासितनगर,Vasitnagar
भदासी,Bhadassi
मनिकापुर बमियारी,Manikapur Bamariya
किलकिली,Kilkili
गहोरा,Gahora
सिगुलापुर,Sigulapur
गुजीदेई,Gugidei
परेली,Pareli
अर्जी,Arji
नरसियामऊ,Narsyiamau
सिकन्दरपुर नरकतरा,Sikandarpur Naraktra
आगमपुर,Agampur
पेड़हथा,Pedhatha
तडेर,Tader
मंगलीपुर,Manglipur
दौलतियापुर,Doulatiyapur
अब्दुल्लपुर,Abdullahpur
नगला लोथू,Nagla Lothu
दरियापुर विक्कू,Dariyapur Vikku
मगियावां,Magiawan
कोडरा सरैयां,Kodra Saraiyaan
हसेपुर लुकमान,Hasepur Lukman
पन्यौरा वल्लिया,Panyaora Valliya
सहादत नगर,Sahadat Nagar
शर्मा फत्तेपुर,Sharma Fatehpur
मिठनापुर,Mithnapur
नगलाकल्लू,Nagla Kallu
सिकन्दरपुर कल्लू,Sikandarpur Kallu
शाहाबाद देहात,Shahabad Dehat
जसमई खिरौना,Jasmai Khirouna
चन्दूपुर खैराई,Chandupur Kherai
खनिगावां खुर्द,Khanigawan Khurd
धियरई,Dhieri
कछेलिया,Kacheliya
नगला खानपुर,Nagla Khanpur
नस्यौली गोपाल,Nasyauli Gopal
बूटामऊ,Bootamau
असलापुर,Aslapur
नस्योली डामर,Nasyoli Damar
रायपुर गुलारिया,Raipur Gularia
विहगवां,Vihagwan
शाहपुर नाऊ,Shahpur Nau
रामपुर हमजा,Rampur Hamza
दलेल नगर,Dallel Nagar
करावां,Karawan
सहरूआ,Sahrua
गौरिया कपूरपुर,Goriya Kapoorpur
कुसुमा,Kusuma
बसभेरिया,Basbheria
सेमरावां,Semrawan
फतेहपुर गयन्द,Fatehpur Gayand
पिढमा,Pidhma
हाथीपुर सराय,Hathi pur Sarai
बवन्शीपुर,Bawanshi pur
कुठला सरैया,Kuthla Saraiya
सिकन्दरपुर बाजार,Sikandar pur Bazar
उमरौली,Umerauli
सलेमपुर राय,S alempur Rai
पीला महुआ,Pila Mahua
बीहट नेवादा,Bihat Nevada
आलम नगर,Alam Nagar
कूंची खेडा,Kunchi Kheda
लोना कन्धरापुर,Lona Kandhrapur
करसुआग्रन्ट,KarsuaGrant
भोगीपुर ग्रन्ट,Bhogi pur Grant
फत्तेहपुर गाजी,Fatehpur Gazi
जमुरा,Jamura
पलियादेव सलेमपुर,Paliadev Sale mpur
सरायरानक,Sarai Ranak
टुमुर्की,Tumurki
रेभामुरादपुर,Rebhamuradpur
लोनी,Loni
आँझी,Anjhi
कठमा,Kathma
चठिया धनवार,Chathia Dhanwar
सिगोहा,Sig oha
ओड़ेरी,Oderi
अन्डौआ,Andoua
कैमी,Kaimi
या तिगवाँ,Ya Tigwan
अन्तोरा,Antora
नेवादा चठिया,Nevada Chathia
सिरोमन नगर,Siroma n Nagar
हुमायूपुर,Humay u pur
तिउर चौगवाँ,Tiur Chaugwan
हुसेपुर करमायाँ,Husepur Karmayan
भदेउना,Bhadeuna
सुर्जीपुर,Surjipur
अटवाअली मर्दानपुर,Atwa ali Mard a n pur
सेउढ़ई,Seudhai
गौतरा,Gautra
बघौडा,Bagh o da
बढ़या खेड़ा,Burhya Khera
काजीपुर फरहत नगर,Kazipur Farhat Nagar
खेरवा,Kher wa
सुआपुर काजीपुर,Suapur Kazipur
चंदीपुर रसूलापुर,Chandi pur Rasula pur
कुरसठ बुजुर्ग देहात,Kurasath Buzurg Dehat
कुरसठ खुर्द देहात,Kurasath Khurd Dehat
परनखा,Parnakha
खुर्दामदारपुर,Khurd amdar pur
भजेहटा तिगावां,Bhaje hta Tigawan
डकौली,Dako li
पड़रा लखनपुर,Parara Lakhanpur
सेलापुर,Selapur
खन्धेरिया खंजानपुर,Khandheria Khanjanpur
बढ़नवा,Barhnawa
भैसीमऊ,Bhaisim au
ढ़िढ़नी सरैया,Dhidhni Saraiya
भिठाई,Bithai
क्योटी ख्वाजगीपुर,Ky oti Khwajgipur
पिपरावाँ,Piprawan
राघवपुर,Ragh avpur
मोहब्बतपुर,Mohabbat pur
बलहेरा कमालनगर,Balhera Kamalnagar
ठठिया नरायनमऊ,Thathia Narayanmau
करवा,Karwa
मगरहा,Magarha
रूदामऊ,Rudamau
सहिजना,Sahijna
रूईया,Ruiya
बरहस,Barhas
शुक्लापुर भगत,Shuklapur Bhagat
बाबटमऊ,Babatmऊ
मटियामऊ,Matiyamऊ
तेखा कुल्ली,Tekha Kulli
शाहपुर बसुदेव,Shahpur Basudeva
हसनपुर ज्योली,Hasanpur Jyoli
जेहदीपुर,Jehdipur
मुड़िया खेडा,Mudiya Kheda
नेवली सरैया,Nevli Saria
फत्तेपुर चौगवां,Fatehpur Chaugwan
इकसई,Iksai
बढनपुर फत्ते,Badhanpur Fateh
जुजुआमऊ,Jujuamऊ
नौमलिकपुर,Naumalikpur
2 गदाईपुर,2 Gadaippur
3 दुलारपुर उचौली,3 Dularpur Uchauli
4 भीखपुर,4 Bhikhpur
बलेहरा,Balehra
दौली,Douli
मिरकापुर,Mirkappur
बघौरामल,Baghau ramal
नयागांव हबीबपुर,Nayagaon Habibpur
अनंगबेहटा,Anangbehta
महोलिया शिवपार,Maholiya Shivpar
भरिगवां,Bhariigwan
मझरेता,Majh reta
हुसेनपुर सहोरा,Husainpur Sahora
रामापुर रहोलिया,Ramapur Raholiya
भिठारी,Bhitar i
बरेला तिगावां,Bare la Tiga wan
बरसोहिया,Barsohiya
शेखपुर सरिया,Shekhpur Saria
चंदरसापुर सहिजना,Chandrasapur Sahijana
महरेपुर,Mahrep ur
पकरी,Pakri
गुलामऊ,Gulamऊ
फूलबेहटा,Phool behta
ककवाही,Kakwahi
मेन्डुआ मिरगवां,Mendua Mirgwan
बेहटा सधई,Beh ta Sadhai
तत्योरा,Tat yora
बन्नई,Bannai
कोरिया,Koria
बरबन,Baraban
रामपुर छैया,Rampur Chaiya
दुलारपुर,Dularpur
सुहेड़ी,Suheड़i
54 पुरौरी,54 Purori
55 ऐजा,55 Aiza
56 औहदपुर,56 Auhadpur
57 लोनार,57 Lonar
58 बेहटा,58 Beh ta
59 बेहटा,59 Beh ta
60 पलिया,60 Paliya
61 सकाहा,61 Sakaa
636 10,636 10
637 11,637 11
638 12,638 12
639 13,639 13
दारू कुइयां,Daaru Kuiyan
बखौरा,Bakhaura
हेरवल,Heraval
नेवादा परस,Nevada Paras
कटिफ भिखारीपुर,Katif Bhikharipur
गंज जलालाबाद,Ganj Jalalabad
अटबारा चकोला,Atbara Chakola
सुल्तानपुर कोट,Sultanpur Kot
तेरिया भवानीपुर,Teria Bhawanipur
सराय सुल्तान,Sarai Sultan
फुलई,Phulai
बरहुआ मूसेपूर,Barhua Musepur
शहाबुददीनपुर,Shahabuddinpur
शाहपुर गंगा,Shahpur Ganga
तेजीपुर,Tezipur
मेहदीपुर,Mehdipur
इस्लामपुर जगाई,Islam pur Jagai
ईश्वरपुर साई,Ishwarpur Sai
पुरवावां,Purwawan
गोसावा नेवादा,Gosaava Nevada
भगतूपुर सन्तपुर,Bhagat upur Santpur
भड़वल सलेमपुर,Bhadaval Salempur
पचकोहरा,Pach kohra
केहरमऊ,Kehramऊ
बडौआ,Bada ua
भैनामऊ,Bhainamau
सिधुवामऊ,Sidhuw amau
लालपालपुर,Lalpalpur
मेहुना महेशपुर,Mehu na Maheshpur
घोसार,Ghosaar
फर्दापुर,Fardaapur
अस्योली,Asyoli
सिकंदरपुर,Sikandarpur
तासखेडा,Taaskheda
हरदोईदेहात,Hardoi Dehaat
कौथेलिया,Kouthelia
सर्रा,Sarra
जूरा,Juura
भदैचा,Bha deicha
ओदरा नेवलिया,Odr a Nevalia
ढोलियां,Dhoriyaan
बौसरा,Bausaara
हाशियापुर,Haashiyaapur
सुगवां,Sugawaan
फतियांपुर,Fatiyaampur
कमरौली,Kamrauli
बिराहीमपुर,Biraahimpur
मोना,Mona
अन्ध,Andh
ऐचामऊ,Aaiychaamaau
तुन्दवल,Tunndval
38 टिकरी,38 Tikiri
39 दहिती सलकूपुर,39 Dahti Salakupur
40 महुराकलां,40 Mahurakalaan
41 ओदरा पचलायी,41 Oodra Pachaylaayi
42 सहुतेरा,42 Saahuteraa
43 बीकापुर,43 Bikaapur
44 अछरामऊ,44 Achhraamaau
पहुतेरा,Pahuteraa
सहोरिया बुजुर्ग,Sahauriya Bujurg
भिलावां,Bhilavaan
बन्नापुर,Bannaapur
हडहा,Hadhaa
अड़ंगापुर,Arrangaapur
मरसा,Marsaa
कैरमैर,Kairamair
म्योनी,Myooni
सरसैया,Sarsaiyaa
उमरापुर,Umraapur
तुर्तीपुर,Turrtipur
खजुरहरा,Khajurharaa
औना देवकली,Auna Devakli
महीठा,Mahiithaa
कटका कटकी,Katka Katki
पिपरी नरायनपुर,Pipree Naraayanpur
भटपुर,Bhatapur
छावन,Chaavan
कौडिया,Kaudiya
श्यामदासपुर,Shyamaadaaspur
कुरौध,Kuraudh
माझगांव,Maajhgaon
राममदारपुर,Raamaadaarpur
सोनिकपुर,Sonikapur
गोडवा,Godvaa
बहुती,Bahutii
गोनी,Goonii
बहेरिया,Baheeriyaa
सहगवां,Sahagawaan
बम्हनौआ टिकरा,Bamhnauuaa Tikiiraa
ढिकुन्नी,Dhikkuunnii
कनौरा आंट,Kanauraa Aant
लालामऊ,Laalaamaau
परसामोहिद्दीनपुर,Parsaamohiiddiinpur
ऐरा काकेमऊ,Airraa Kaakemau
नरोइया,Naroiiyaa
म्हनौआ टिकरा,Mhnauuaa Tikiiraa
किरला,Kirlaa
वृन्दावन,Vrindaavan
पवायां,Pavaayaan
छतिहा रामपुर,Chhatihaa Raampur
इटौजा शिवपुरी,Etaujaa Shivpuuri
कुकरा,Kukraa
कोइली,Koilii
रामपुर अटवा,Raampur Atvaa
बकवा,Bakvaa
रूधौली नेवादा,Rudhaulii Nevadaa
साण्डादखलौल,Saandaadakhalol
सुआगाडा तिगावां,Suaagaadaa Tigaavaan
गोड़वा खेम,Godvaa Khem
40 मझिगवां शिवपुरी,40 Majhigawaan Shivpuuri
41 हयातगंज,41 Haayaatganj
42 पीपरगावं,42 Pipargawaan
43 महुवा डाडा,43 Mahuvaa Daadaa
44 सैयापुर,44 Saiyaapur
45 डाडा,45 Daadaa
46 दूलानगर,46 Duulaanagar
47 खसरौल,47 Khasaraul
48 भरावन,48 Bharavan
49 सिकन्दरपुर,49 Sikandarapur
50 महमदापुर,50 Mahamadaapur
51 अतरौली,51 Ataraulii
1 हरपालपुर,1 Harpaalpur
2 मलौथा,2 Malaauthaa
3 सतौथा,3 Satauthaa
4 भुसेहरा,4 Bhusaheraa
5 ककरा,5 Kakraa
6 इकनौरा,6 Iknauraa
7 बांसी,7 Baansii
8 रोशनपुर,8 Roshanpur
कठेठा,Kathetthaa
टिलिया घटवासा,Tiliyaa Ghatavaasaa
ललुआमऊ,Luluaamaau
भटौली धारम,Bhataulii Dharam
खसौरा,Khasauraa
खम्हौरा,Khamhauraa
ज्यूरी चन्द्रमापुर,Juurii Chandramaapur
पिथनापुर नगरिया,Pithnaapur Nagariyaa
नेवादा चौगवां,Nevadaa Chaugavaan
मिरगावां चौधरियापुर,Mirgawaan Chaudhariyaapur
महसूलापुर,Mahsulapur
चांदा महमदपुर,Chanda Muhammadpur
शेखापुर नगरिया,Shekhapura Nagaria
खैरूददीनपुर,Khairuddinpur
धनियामऊ,Dhniyanmau
बेहटा रमपुरा,Behta Rampura
श्यामपुर पंजा,Shyampur Panja
सरेसर,Saresar
अलीगंज ननखेरिया,Aligang Nankheria
मोल्हनपुर,Molhanpur
नगरा चौधरपुर,Nagara Chaudharpur
तिथिगांव,Tithiganv
सुरजूपुर दुर्जना,Surajupur Durjana
बेडीजोर,Bediajor
टिकार,Tikar
परचौली,Parchauli
बेहटा लाखी,Behta Lakhi
मुखा शहाबुददीनपुर,Mukha Shahabuddinpur
अरवल,Arval
घोडीघर मुबारकपुर,Ghodighar Mubarakpur
बम्हरौली चटकापुर,Bamhroli Chatkapur
भूपतिपुर नगरा,Bhoopatipur Nagara
शहाबुद्दीनपुर,Shahabuudddinpur
ककरौआ,Kakaraua
औहदपुर तिगावाँ,Auhadpur Tigaawan
सरायरांघव,Sarai Raghva
भैलामऊ,Bhailamau
बिनैकामेहदियारपुर,Binakamehdiarpur
दहिरापुर,Dahirapur
लखमापुर,Lakhampur
सलोनी,Saloni
सहजनपुर,Sahjanpur
नादखेडा,Nadkheda
भोरा पुर,Bhora Pur
रामदासपुर,Ramdaspur
बहाउददीनपुर,Bahauuddipur
पाण्डेपुर,Pandeypur
रमपुराखम्हरिया,Rampurakhamaria
मदनापुर,Madanapur
चौडाराय,Chaudaray
सेमरिया,Semaria
सिलवारी,Silwari
सवायजपुर,Sawayazpur
खितौली,Khitaauli
कनकापुर,Kanakapur
कन्हारी,Kanhari
चकौती,Chakauti
कहरई,Kahrai
सैदापुर,Saidapur
सरसई,Sarasai
सेमरझाला,Semarzhala
मुण्डेर,Munder
अमिरता,Amirta
रहतौरा,Rahaura
खनिकला जहानपुर,Khanikala Jhanapur
मुडरामऊ,Mudarmau
कहारकोला,Kaharkola
खेरिया नरथा,Kheria Nartha
कूँडी,Kundi
जलपापुर,Jalpapur
सुल्तानपुर खेरिया,Sultanpur Kheria
चकराछा,Chakracha
रमापुर कुवरपुर,Rampur Kuwarpur
पैतापुर,Paitapur
हसनापुर,Hasnapur
मलिक बिल्सरी,Malik Bilsari
दधेला,Dhadela
थरिया,Thariya
ज्यूरा,Jura
फरगहना,Fargahna
महमूदपुर अटरिया,Mahmudpur Atariya
हथौडा,Hathora
धानी नगला,Dhani Nagla
माननगला,Manangla
विल्सर हिलन,Vilsar Hilan
भाहपुर सपहा,Bhabhapur Sapaha
घसो,Ghaso
मैकपुर,Maikpur
बरूआरा,Baroara
कुरारी,Kurari
हुल्लारपुर,Hullarpur
भावर केशवपुर,Bhabhar Keshavpur
कमालपुर,Kamalpur
लखनौर,Lakhanpur
नई बस्ती,Nai Basti
आमतारा,Amatara
सेढामऊ,Sedhamau
डर्रा बुखारपुर,Darra Bukharpur
सलेमपुर चौगवां,Salempur Chauganv
भेठुआ,Bhetu
महमूदपुर सरैया,Mahmudpur Sarai
हन्न पसगवां,Hann Pasgawan
डेल पंडवा,Del Pandava
अम्बारी,Ambari
कुंवरपुर बघेला,Kuwarpur Baghela
सरावर,Sarang
ररी,Rari
बन्दरहा,Bandarha
कोरगावां,Korgavan
रैगाई,Raigai
जरौना,Jarona
कुवरपुर बसीट,Kuwarpur Basit
दत्योनापुर,Datyonapur
नारखेडा,Narkheda
अब्दुल्ला नगर,Abdullah Nagar
सरेहजू,Sarehju
24 वाजिद नगर,24 Wazid Nagar
25 इटारा,25 Itara
26 पतरास,26 Patras
27 विजगवां सहोरा,27 Vijgawan Sahora
28 तवक्कलपुर,28 Tawakkalpur
मुही,Muhi
30 सिमौर,30 Simour
31 अहेमी,31 Ahemi
32 चंदेली,32 Chandel
रामपुर कोडा,Rampur Koda
समथरी,Samathari
उच्चवल तिगावॉ,Uchhwal Tigaon
अरूआ पारा,Arwa Para
भीठी नेवादा,Bhithi Nevada
मंसूर नगर,Mansoor Nagar
नेदुरा,Nedura
बेला कपूरपुर,Bela Kapurpur
उमर सेंड़ा,Umar Senda
कुइयां,Kuiyan
करीम नगर,Karim Nagar
अमरता बढैया,Amarta Badhaiya
छतैया लोधाना खेडा,Chhataiya Lodhana Kheda
नरधिरा,Nardhira
पन्डरवा किला,Pandervakirla
चठिया बुजुर्ग,Chathiya Bujurg
रजुआपुर,Rjupur
हिन्दू नगर,Hindu Nagar
मगरापुर,Magrapur
शाहपुर सैदान,Shahpur Saidam
राभा,Rabha
दमगढा,Damghada
गजुआ खेडा,Gajua Kheda
शहादत नगर,Shahadat Nagar
अन्दा इब्राहिमपुर,Anda Ibrahimpur
जाजूपारा,Jajupura
अहिरौरी,Ahiroi
अटवा कटैया,Atwa Kataiya
खाड़ा खेड़ा,Khada Kheda
सोहासा,Sohasa
काईमऊ,Kaimun
सारीपुर हीरालाल,Saripur Hiralal
भीठा महासिंह,Bhita Mahasingh
करीमनगर सैदापुर,Karimnagar Saidapur
कसमण्डी,Kasmandi
बेहटा मुर्तजा बक्स,Behta Murtaja Bax
साहुलपुर,Sahulpur
केशवन,Keshwan
मंगोलापुर,Mangolapur
करीम नगर जलालपुर,Karim Nagar Jalalpur
जमुनियां,Jamunian
महीन कुन्ड,Mahin Kund
बाने कुइया,Bane Kuiyan
सुनौआ पत्तीपुर,Sunaon Pattipur
ढफरापुर,Dhafrapur
अकबरपुर सदियापुर,Akbarpur Sadiapur
एकघरा,Ekghara
गडेउरा,Gadeura
बरखेखा,Barkhekha
थोक माधव,Thok Madhav
अठौवा,Atawa
गोड़ाराव,Godaraw
गोर्वधनपुर,Govardhanpur
बसेन,Bassen
सदाना,Sadana
खेरवा कमालपुर,Kherwa Kamalpur
अरमी,Arami
हास बरौली,Has Baroli
बक्सापुर,Baksapur
