Name,Transliterated
बची झजरऊ,Bachi Jhajarau
कुसिंया,Kusinya
नाह,Nah
चिन्दलिख,Chindalikha
कुण्डरा खरसाई,Kundara Kharasai
सरनऊ,Sarnu
रधीरपुर,Radhirpur
बरसन्धिया,Barsandhiya
सरोज कान्ति,Saroj Kanti
रामभेजी,Rambheji
अवसरी,Avsari
मसूदमऊ,Masudmau
चकचोरहिया,Chakchorahiya
महरौनीखुर्द,Mahroni Khurd
नशीम बेगम,Naseem Begum
दिनौडा,Dinoda
रेशर,Reshar
बनबरौली,Banbaroli
मुड़िया जगरूप,Mudiya Jagrup
कूधन,Kudhan
कोयलाअलीपुर,Koyala Alipur
ववली शर्मा,Vavali Sharma
अकबरपुर बॉंस,Akbarpur Bons
क्यारा,Kyara
चिन्ता पत्नी हंसराज,Chinta Patni Hansraj
चहलहा,Chahlha
जयदेवी,Jaydevi
दुर्गावती देवी,Durgawati Devi
इमलिया हमीदपुर,Imaliya Hamidpur
बाबूराम सेमरा,Baburam Semra
ब्रजलाल कोरी,Brajalal Kori
बोधाडीह,Bodhadih
नेतवर,Netwar
सरहट,Sarhat
पुरवारा,Purwara
हरनाहर,Harnahar
कठैचा बिन्दन,Kathecha Binden
सिंघापुर कुरसण्डा,Singapur Kursanda
धर्मपुर खुर्द,Dharampur Khurd
कपूरी बढैया,Kapuri Badhaiya
संनो देवी,Sanno Devi
राजललन,Rajlallan
अहाडी,Ahaadi
लै0 भोजपुर,L0 Bhojpur
लठीरा,Lathira
कुंडावलहारी,Kundavalhari
बागेश्वरी देवी,Bagheshwari Devi
मु ० असलम,Mu 0 Aslam
मीना कुमारी,Meena Kumari
नवीन कुमार सिंह,Naveen Kumar Singh
कुड़िया,Kudiya
गेवरा,Gewara
बहादुर पुर हुक्मी,Bahadur Pur Hukmi
रसेम,Rasem
मुधनी,Mudhni
अवधेश पटेल,Awadhesh Patel
छित्तों,Chhitton
अहिल्यादेवी,Ahilyadevi
नींवा,Neenwa
परसहवा,Parsahawa
मनियारीपुर,Maniyarapur
हादीपुर कला,Hadipur Kala
धसड़ा,Dhasra
जानमोहम्मद,Janmohammad
पिपरी उर्फ बिजलीपुर,Pipari Urf Bijlipur
पुरनापुर,Purnapur
ब्राहम्पुर,Brahmpur
धनारी लालसिंह,Dhanari Lalsingh
शादीपुर छिडौली,Shadipur Chhidauli
देहली मुबारकपुर,Dehli Mubarkpur
रामतज्जी पत्नी देवबचन,Ramtajji Patni Devbachan
गरोठन,Garothan
दुबावां,Dubawan
भूसावार,Bhusawar
काला खेड़ा,Kala Kheda
राजेंद्र पाल,Rajendra Pal
ज0 नाहर छपरा,J0 Nahar Chappa
सिल्लापुर,Sillapur
उतरजपुर,Utarjpur
दुधिया खुर्द,Dhudiya Khurd
बिलहरी,Bilhari
जेठवारा,Jethwara
रहसूसोमाली,Rahsusomali
गोट,Got
बहवलपुर,Bahawalpur
महुवा पाकर,Mahua Pakar
मुण्डा,Munda
टिण्डौली,Tindauli
खजुहाँ,Khajgahan
चरैया,Chraiya
सब्जी,Sabji
बनी,Bani
बेरावा,Berawa
जहरूद्दीनपुर,Jharuddinpur
अहरौला अहमद यार खाँ,Ahraula Ahmad Yaar Khan
चिल्लासहबाजी,Chillasahabaji
अइलाकला,Ailak Ala
शेखपुरी मीना,Shekhpuri Mina
मोहाव,Mohaw
बड़वारी माँग,Badwari Mang
रामछविला,Ramchhavila
परसिया रूपपुर,Parsiya Ruppur
मो आयूब,Mo Ayub
बहाउद्दीनपुर द्वतीया,Bahauddinpur Dwitya
बेहटा बुर्जुग,Behta Burzurg
कु वरपुर नगला बास,Ku Var pur Nagla Bas
नरायनभारी,Narayanbhri
दुबरहन खूर्द,Dubrahan khurd
सावापुर नेवादा,Sawapur Newada
शाहपुर कलां,Shahpur Kalan
दुलारपुर उचौली,Dularpur Uchauli
गढी खडई,Garhi Khadai
सेमराय,Semray
धातरा खुर्द,Dhatara Khurd
पटना बेला,Patana Bela
ओजैर,Ozair
नौगावां गौतम,Naugaon Gautam
कीरतपुर धीरी,Kiratpur Dhiri
बरौर,Baror
शाहपुर कठौतिया,Shahpur Kathotiya
जहागीरपुर मजरा जञानपुर,Jahagirpur Majra Jananpur
विन्ध्याचली,Vindhyachal
मुन्डेटकंला,Mundetiakala
अतरधनी,Atardhani
सुगरॉ,Sugra
मुरौदाबाद,Moradabad
बिलौटा,Bilota
राजादेवलपुर,Rajadevlapur
भसकी,Bhaski
जंगल कौड़िया,Jungle Kaudia
अहिरौली द्वितीय,Ahiroli Dvitiya
सूधर,Sudhar
कन्हैया पुत्र अलगू लाल,Kanhaiya Putra Alagoo Lal
सकूरा खातून,Sakura Khatoon
पूरब दुआरा,Poorab Duara
भरतपुर ग्रन्ट,Bharatpur Grant
हसीम फात्मा,Haseem Fatima
मेराज फात्मा,Meraj Fatima
इस्माईलपुर,Ismailpur
रानू कुमारी,Ranu Kumari
भौनई,Bhaunai
अखलेशकुमार,Akhleshkumar
रंजीता वेर्मा,Ranjita Verma
अब्दुल माबूद खां,Abdul Mabood Khan
जगदीशपुर उर्फ पाण्डे,Jagdishpur Urf Pandey
गुजरैला,Gujrela
अर्कापुर,Arkapur
अजीजुल रहमान,Azizul Rahman
अधकटा रब्बानी बेगम,Adhkata Rabbani Begum
मनोना,Manoana
कल्लर हेडी,Kallar Heddi
पड़री मल्ल,Padri Mall
नयागांव,Nayagaon
फत्तैहउल्लागंज,Fattehullaganj
फतुहापुर,Fatupur
बघुड़ी,Baghuri
मैका देवी,Maika Devi
सड़ांव,Sadaon
मकरेछा,Makrecha
वहपुरी,Vahapuri
कालीदास,Kalidas
रायपुर टोडी,Raipur Todi
चन्द्रावती राव,Chandravati Rao
पाला,Pala
राममूरत राम,Rammurat Ram
किनावा,Kinava
कनैटा निकट दहेली,Kanaita Nikat Dehali
फरीदपुर दरगा,Faridpur Darga
रफीउलनगर उर्फ रावली,Rafiulnagar Urf Raoli
जमसड़ा,Jamsada
लदौरी,Ladauri
हिनौता,Hinauta
मलिकापुर,Malikapur
खालीदा बेगम,Khalida Begam
दहियांवा,Dahiyanwa
गढी मदसुआ,Garhi Madsua
हरदासपुर काशी,Hardaspur Kashi
करियावैन,Kariyavan
धनाटिकरिया,Dhanatikariya
देवकली देवलास,Devkali Devlas
लालूपटटी,Lalupatti
बीना देबी,Beena Devi
विमल चंद्र,Vimal Chandra
पडरारी,Padarari
राम दवर,Ram Dwar
भैसराऊ,Bhaisrau
दिल्ली आगरा,Delhi Agra
प्रेम नारायण सिंह उरफ प्रेम शंकर,Prem Narayan Singh Uraf Prem Shankar
आरती शुक्‍ला,Aarti Shukla
पाढम,Padham
कुण्डेली,Kundeli
शान्ति पत्नी देवी प्रसाद,Shanti Patni Devi Prasad
नगला भजुआ,Nagla Bhajua
छतौनाकला,Chatona Kala
डुहवामिश्र,Duhwamishra
खेम चन्द्र उर्फ सतीश चन्द्र,Khem Chandra Urf Satish Chandra
पचहटिया,Pachhatiya
टेकापार,Tekapar
अजमेरी बादशाहपुर,Ajmeri Badshahpur
प्रभा मिश्रा,Prabha Mishra
लकिडया,Lakidiya
गौतरा,Gautaara
धौरहरा,Dhaurhara
मौहम्मदपुर बांगर,Mohammadpur Bangar
सैयद अब्रार रजा,Sayyad Abrar Raza
लहराम,Lahram
विमलेश कुमार वर्मा,Vimlesh Kumar Verma
बालखरॉव,Balkharav
सराय मुरार सिंह,Sarai Murar Singh
महामई,Mahamai
मौलागढ,Maulagah
पख्खनपुर,Pakhanpur
गहरौली,Gahrauli
हैवतहा नेवढ़िया,Haiwatha Newadia
कठौली,Kathauli
बेला कपूरपुर,Bela Kapurpur
परसापुर,Parsapur
देवरा भूरा,Devra Bhoora
लालपुर,Lalpur
पटौराखुर्द,Patorakhurd
आकिल अहमद,Akil Ahmad
अम्मिका सिंह,Ammika Singh
धोधीं,Dhodhin
खुटहन,Khutthan
फूलमती वर्मा,Phoolmati Verma
जलालपुर फ फूद,Jalalpur F Food
पालपुर कमालपुर,Palpur Kamalpur
पुरूषोत्तम,Purushottam
प्रमिला देवी,Pramila Devi
रुकुनपुरा,Rukunpura
इद्रराज,Indraraj
चकेरी उपरवार,Chakeri Uparwar
सोहदमऊ,Sohadmau
सरायशरीफ,Saray Sharif
बीजीमऊ,Bijmau
भरिगहना,Bharighana
रामनछ्त्र,Ramnachahtar
मलकपुर नवादा,Malkapur Nawada
परजनी,Parjani
शान्तीदेवी,Shantidevi
यशोदा देवी,Yashoda Devi
चौरग,Chaurag
लखहाभूड,Lakhaabhood
निवादा मधई,Niwada Madhai
बिरासनी,Birasani
कवलपाती,Kavalpati
गढ़िया छिनकौरा,Garhia Chhinkaura
रामनरेश मिश्रा,Ramnaresh Mishra
नरेहथा,Narehtha
कुण्डेसरा,Kundesar
कधियॉ,Kadhiyo
सलावत,Salawat
धनुपुरा अम्बर,Dhanupura Amber
बरबई,Barabai
ज0 एकला न0-2,J0 Ekala N0-2
सुखमदत्त नगर,Sukhmaddut Nagar
डीगरा,Degara
बडौरा बुजुर्ग,Badora Bujurg
गुडिा,Gudia
रिजोला,Rijola
कवलापुर,Kawalaput
ताहरपुर अव्वल,Taharpur Awwal
पेमापुर,Pemapur
मेलान खुर्द बुजुर्ग,Melan Khurd Bujurg
कुमारी,Kumari
चन्द्र,Chandra
उमिता देवी,Umita Devi
केशी,Keshi
मोसाफिर,Mosafir
अघैला,Aghaila
अरचना,Archana
सिद्धपुर,Sidhpur
गोपीनाथपुर,Gopinathpur
भपेन्द्र बहादुर,Bhapendra Bahadur
अमिरिका प्रसाद,Amerika Prasad
बरकेमई,Barkemai
बरूवा,Baruwa
साइकुन,Saikun
लाजपति,Lajpati
ज्योतीदेहात,Jyoti Dehat
बालडीह,Baldih
जहांगीरपुर मंजरा ज्ञान,Jahangirpur Manjara Gyan
सोफडा,Sofda
मोजरापुर,Mojarapur
फतेहपुर कोटला,Fatehpur Kotla
खखरेरू,Kakheru
पाटेश्रवरी प्रसाद,Patheshwari Prasad
बृजपुर,Brijpur
कन्झारी,Kanjhari
रामललीदेवी,Ramllidevi
गन्धुवई,Gandhvai
तरया सुकणठ,Taraya Sukanth
रहमान नगर उर्फ राईर,Rehman Nagar urf Rair
परगही,Pargahi
महादेव नंगा,Mahadev Nanga
पैगम्बरपुर उर्फ चालाक,Paigambar pur urf Chalak
गोरापटृटी,Gorapatrit
प्रियांशु गंगवार,Priyanshu Gangwar
तेनुहारी दोयम,Tenuhari Doim
जड़ार,Jarar
अशोक पुर,Ashok Pur
आशारसीदपुर,Aasharseedpur
वीना देवी,Veena Devi
बबिता,Babita
विजेन्द्र दूबे,Vijendra Dube
सिरसांवा,Sirsanwa
अमरासी,Amarasi
मुड़हर,Mudhar
पतसा,Patasa
बहगों,Bahgon
कादराबाद,Kadrabad
खिदरपुर,Khidarpur
सुरेश दत्त,Suresh Dutt
बिरगुवां,Birguwan
गदौरा,Gadaura
जबुरी खुर्द,Jaburi Khurd
पेटरहा,Peterha
अजीमनगर,Azimnagar
पडरी जबर,Padri Jabar
सपना चतुर्वेदी,Sapna Chaturvedi
कुसारी,Kusari
अमवा बुजुर्ग,Amwa Bujurg
बारीथाना,Barithana
सेवला गढोली कला,Sewla Gadholi Kala
जरगंवा,Jarganwa
खलीलपुर,Khalilpur
रसूलपुर चौहरा,Rasulpur Chauraha
मिश्ररपुर,Mishrrapur
गौरी खेड़ा,Gauri Khera
कस्बापुर,Kasbapur
पला मा0 कसतली,Pala Mao Kasatli
शैलेन्द्र सिंह गंगवार,Shailendra Singh Gangwar
सुसमारानी,Susmarani
सोविदिया,Sovidia
लाल चंद्र,Lal Chandra
धौरेरा नायपुर,Dhaurera Nayapur
शमा देवी,Shama Devi
सन्ना परवीन,Sanna Parveen
घरवासीपुर,Garhwasi Pur
कटार,Katar
रामवृत,Ramvrit
ओढ़मपुर,Odhpur
अनरूघ्द कुमार,Anrudh Kumar
न ० बाबू,N 0 Babu
रामप्रसाद,Ramprasad
द्रौपती,Draupadi
समौठी,Samouthi
खड़ीत,Khadit
श्री राम राय,Shri Ram Rai
खजुरहट,Khajrahat
मिर्जापुर अल्लीपुर,Mirzapur Allipur
शाहपुर मु0 भलवा,Shahpur Mu0 Bhalwa
शम्भू सरन,Shambhu Saran
बढपुरा,Badpura
परसौली,Parsauli
पलिहुरा,Palihhura
रानी दामर,Rani Damar
डुमरिया,Dumariya
पदुमनाथ शुक्ला,Padumnath Shukla
सादिक अली,Sadik Ali
रामपुर शाहपुर,Rampur Shahpur
हड़हा,Hadha
नगला कट,Nagla Kat
बनौड़ा,Banodia
वरडिहॉ,Vardihao
धनवती,Dhanwati
खदीजा बेगम,Khadija Begam
महिला मायादेवी,Mahila Maya Devi
शिवकुमारी,Shivkumari
पसुआ,Pasua
लवप्रीत कौर,Lovepreet Kaur
ककवल,Kakwal
दुबियाना,Dubiana
बिजुआपुर दि O,Bijuapur Di O
चकजगबन्धन उर्फ मिश्रौली,Chakjagbandhan urf Mishrauli
देवरांवा,Devranwa
माड़ीपार बुजुर्ग,Madipar Bujurg
सिसईकला,Sisaikala
विष्णु प्रसाद शर्मा,Vishnu Prasad Sharma
सरदाहेडी,Saradahedi
रामनगर धौरहरा,Ramnagar Dhaurhara
आभा उर्फ़ आभा मिश्रा,Aabha urf Aabha Mishra
गरामीण भरवारी,Gram Bharwari
रामपुर महुआबारी,Rampur Mahuabari
ईन्दु,Indu
धनगडा,Dangda
भिडयारी,Bhidiyari
विश्रामपुर,Vishrampur
मैसुवाला,Maisuvala
नर्रे बुजुर्ग,Narre Bujurg
करनपुर मजरा ज्यांेता,Karanpur Majra Jyaneta
अनामिका कुमारी,Anamika Kumari
मेहदीयां बुजुर्ग,Mehdiyan Bujurg
बिठवारा,Bithwara
चितैया,Chitaiya
अम्रताश तिवारी,Amritash Tiwari
खुरपाती,Khurpati
बिच्छी,Bichchi
महबूब,Mahbub
रामसनेही,Ramsanehi
बलिराम पटेल,Balram Patel
खरदेवा,Khardewa
हाडा बसहरी,Hada Basahri
फरीदपुर कुतुब,Faridpur Qutub
सुनदर नगर,Sundar Nagar
पहाड़पुर श्रीरामपुर,Pahadpur Shrirampur
गैराहा,Gairah
सुरेन्‍द्र कुमार यादव,Surendra Kumar Yadav
मक्खापुर,Makkhapur
सौनाखेड़ा,Saunakheda
तिलसहरी खुर्द,Tilasehri Khurd
छिमौली,Chimnoli
माधुरी वर्मा,Madhuri Verma
डाडो,Dado
फरदाना बेगम,Fardana Begum
गढ़ियापाह,Gadiyyah
नदीम खां,Nadim Khan
पनगी कलाँ,Pangikala
करमैनी,Karamai
सरसण्ड,Sarsand
कलसिया,Kalansiya
सिंघापुर पनई,Singapur Panai
मांझा काजीपुर,Manjha Kazipur
रणसूरा,Ransoora
खरुवाँव,Kharuwa
नौथा इशेपुर,Nautha Isepura
शेषपुरा,Shespura
बभनगवां,Bhabhangawan
रूदरपुर,Roodarpur
करौली बॉगर,Karauli Bogar
हासिमपुर खेड़ा,Hasimpur Kheda
फिरोज खा,Firoz Kha
अलावलपुर टिकरी टिकरी,Alavalpur Tikri Tikri
विधिपुर,Vidhipur
नानई शेखमीर,Nanaee Sheikhmir
नैथला,Naithla
देवरिया,Deoria
सम्हई,Samhai
महकसिंह,Mahakasingh
खण्ड़ौआ,Khandua
कोमल कश्‍यप,Komal Kashyap
अजय कुमार चौबे,Ajay Kumar Chaube
सालीनी देवी,Salinee Devi
पल्हरई,Palharai
राजापुर पकड़ी,Rajapur Pakadi
हृदयनाराण,Hridayanaran
प्रतापपुरचेगढ,Pratppurchegadh
दसमति,Dasmati
ऐचाना,Aichana
मो0 जैस,Mo. Jais
बहेरी,Baheri
मैयराज,Maiyraj
प्रेमचन्द्र पुत्र इन्दर प्रसा,Premchandra Putra Inder Prasa
भोलापुर,Bholapur
सुजीत उर्फ लक्कड़ पुत्र,Sujit Urf Lakkad Putra
हेसमुखीदेवी,Hesmukhidevi
सरोज पाण्डेय उर्फ सरोज देवी,Saroj Pandey Urf Saroj Devi
धिरामई सवा पांच विस्वां,Dhiramiee Sawa Paanch Vishwan
महदौना,Mahdona
पण्डी,Pandi
सरायमेवागिरी,Saraymevagiri
खम्हरिया सुजान,Khamhariya Sujan
सहिजना रामपुर बनवारी,Sahajana Rampur Banawari
बलपार,Balpaar
भागीपुर उमराह,Bhagipur Umrah
जमलामऊ,Jamlamoo
सुसरौली,Susaroli
सिरधरपुर गैर एहतमाली,Sirdharpur Gair Ehtamalee
बहोरीपुर,Bahoripur
खिरनी मौ0पुर,Khirni M0Pur
विजय मनी,Vijay Mani
कसया,Kasaya
अमन प्रीति कौर,Aman Preeti Kaur
परेई रायपुर,Paree Raipur
सोनोठी,Sonothi
कुट्टासोहागपुर,Kuttasohagpur
महेश्‍वरी,Maheshwari
चकबा,Chakba
रजेला,Rejola
बाखरपुर,Bakharpur
हरीरम उर्फ हरी किशन,Harim Urf Hari Kishan
बेहटाधीरा,Behtadhira
गुरली रमगढवां,Gurli ramgarhwan
पोईया,Poiya
पण्डरा,Pandara
सरायराह उरफ कोरारी,Sarairah Urf Korari
शिफा खानम,Shifa Khanam
सोधेंमऊ,Sodhemmau
बनधुसरी,Bandhusri
नौगवा अरजुन,Naugawa Arjun
हेमलता पत्नी प्रभु नरायन,Hemlata Patni Prabhu Narayan
युसुफपुर नंगलाबैर,Yusufpur Nanglabair
रामपुर द्वितीय,Rampur Dwitiya
नरायन प्रताप सिंह पुत्र उ,Narayan Pratap Singh Putra U
अल्लैहपुर समसपुर,Allaihpur Samaspur
बनरसिया,Banrasiya
माहनमऊ,Mahanmau
रढ़ैता,Radhaita
अंजू देशवाल,Anju Deshwal
टडवा मु0 काजीपुर सेराज,Tadwa Mu. Kajipur Seraj
अमथरी,Amthari
इन्द्रपुरवां,Indrapurwan
नेवादा गोपालपुर,Nawada Gopalpur
श्रीमती ब्रम्हादेवी,Shrimati Brahma Devi
महुअवा महुई,Mahuwa Mahui
परसोहना,Parsohna
महिला सीमा,Mahila Seema
महिला रामरती,Mahila Ramrati
पैगम्बरपुर शाहपुर,Paigambarpur Shahpur
गोठाव,Gothaw
रामशाला,Ramshala
महरभा,Maharbha
कचाैंदा नानकारी,Kachaunda Nankari
दिघड़ा सुमाली,Digdhara Sumali
आनन्‍दमोहन,Anan Mohan
कौडरू,Kaudru
शरद,Sharad
जगत बहादूर,Jagat Bahadur
पिपराधन्नी,Piparadhni
जलालपुर परशुरामपुर,Jalalpur Parshurampur
अतायर,Atayar
खाद मोहननगर,Khad Mohannagar
साहूपुर,Sahupur
मघुवा खालसा,Maghuwa Khalsa
रामपुर गोनहा,Rampur Gonha
सोन श्री,Son Sri
मोहरिया,Moharia
वासुदेवपुर,Vasudeopur
देवपुर अदनखेडा,Devpur Adankheda
प्रिय देवी,Priya Devi
अरूआवाँ,Aruawan
लालाभगत,Lalabhagta
पिपरा मौनी,Pipara Mouni
लडवारी,Ladwari
सैफपुर कर्मचन्दपुर,Saifpur Karmanchandpur
पकडी खुर्द,Pakdi Khurd
हीरावती पत्नी लल्लन,Hirawati wife of Lallan
कनकोटा,Kanakota
राजेशकुमार सिंह,Rajeshkumar Singh
अंनतराम,Anantram
सरवती ृ,Sarwati
निर्मला वर्मा,Nirmala Verma
सरायसुलतानी,Saraysultani
चन्देनामाल,Chandenaamal
जमुनी,Jamuni
मो0 मुख्तार अहमद अंसारी,Mo Mukhtar Ahmed Ansar
टाँकोरी,Tankori
वाउडीह,Waudih
श्रीमती इस्लामुन,Smt. Islammun
महमदपुर गढ़िया,Mahammadpur Gadia
दौलतपुर बिल्लौच,Daulatpur Billauch
बिहरोजपुर,Biharojpur
बर्राखेडा,Barrakheda
कोकिल पट्टी,Kokil Patti
कनिकपुरसादा,Kanikpursada
कलमदेव,Kalmadev
हसुडी उर्फ गजेहडी,Hasudi alias Gajehdi
सउद आलम,Saud Alam
ओझौली,Ojhauli
तारासारा,Tarasara
जहीरुन्ननिशा,Zahirunnisa
ढपरापुर चठिया,Dhapraur Chathia
हनौथा,Hanautha
जिठनिया,Jithania
अनेई,Anei
डेजी सिंह,Daisy Singh
सुल्‍तानपुर,Sultanpur
मौ अब्बास आलम,Mau Abbas Alam
पूरे खगन,Pure Khagan
घनसुरपुर,Ghansurpur
उदल पटेल,Udal Patel
प्रकाश शुक्ल,Prakash Shukla
किर्रा,Kirra
42 रामपुरमथुरा,42 Rampurmathura
विजय कुमार राय,Vijay Kumar Rai
मुरारी प्रसाद,Murari Prasad
रिचा यादव,Richa Yadav
पुनीत देवी,Punit Devi
शबाना बैगम,Shabana Begum
नया गांव,Naya Gaon
छेड़निया,Chhedniya
अलीपुर भगड़ा,Alipur Bhagra
आशाराम तिवारी,Asharam Tiwari
सोनहा,Sonaha
अभिमन्यु कुमार बिन्द,Abhimanyu Kumar Bind
राजगढ .,Rajgarh .
अमीनपुर,Ameenpur
दिव्‍या यादव,Divya Yadav
बिलौली हजरत,Bilouli Hajarat
वीरेंद्र कुमार पाण्डेय,Veerendra Kumar Pandey
सबा सिद्दीकी,Saba Siddiqui
भरतगढ,Bharatgarh
धनकला,Dhanakala
सनुज,Sanuj
मौ0नगर नानकार,Mau0nagar Nankari
तेलिया कोट,Telia Kot
तिर्रेमनोरमा,Tirremmanorama
सउढ़ई,Sauddhai
विषुणु कुमार,Vishunu Kumar
ब्रजेश बहादुर सिंह,Brajesh Bahadur Singh
बौसार,Bausaar
नगला नलू,Nagla Nalu
काछा भिटौरा,Kachha Bhitaura
चन्दरानी,Chandrani
नौली,Nauli
अब्दुलहईपुर,Abdulhaipur
नन्दराना,Nandrana
सबलपुर खास,Sablepur Khaas
फुल्डेहरा,Fuldehra
पड़री हलवा,Padri Halwa
जयसिंहपुरखुर्द,Jaisinhpurkhurd
नसीरुदीनपुर,Nasiruddinpur
एहतराम खाँ,Ehteram Khan
गौसमपुर,Gaosampur
बम्हरौली घाट,Bamhrouli Ghat
चपरदहा,Chapardaha
पेडार,Pedar
मझिगवॉ,Mazhigwa
मगरेसर,Magresar
शंकरगढी,Shankargadi
पिपराजप्ती,Piprajapati
वेग,Veg
ढ़लना,Dhalna
कल्पना अवस्थी,Kalpana Awasthi
ओरिल,Oril
अन्जानी,Anjani
अरूण कुमार,Arun Kumar
महिला मुन्नी देवी,Mahilla Munni Devi
जियाउल हक उस्मानी,Jiaul Haq Usmani
लालेंद्र कुमार,Lalendra Kumar
पारकरन्जही,Parkaranjhi
जहॉअलीपुर,Jahaulipoor
सुल्तानपुर प्रथम,Sultānpur Pratham
अब्दुर्रउफ,Abdarr'auf
बेहटा पकौड़ी,Behṭā Pakoṛī
उपरैला,Uparelā
जं ० नाकिन,Jaṅg 0 Nākin
बाढ़ौन,Bāṛha'un
कहरोला गर्वी,Kaharolā Garvī
उमर सेडा,Umar Seḍā
लालपुर कलयानपुर,Lālpur Kalyānpur
फर्मिदा,Farmidā
तिवरलालपुर,Tivarlālpūr
राम नगर,Rām Nagar
अमौठा,Amauṭhā
दलसराय,Dalsarā'ī
भन्‍दहांकला,Bhandahāṅklā
सुभवन्ती,Subhavāntī
शादिगा बेगम,Shādigā Begam
चौबेपुर,Chaubepur
हरियाँव,Hariyānv
तुमडिया कलॉ,Tumḍiyā Kala'ō
कछपुरा इटावा,Kachpurā Itāvā
जोगिया खेडा,Jogiyā Kheḍā
बेतहनियाकन्हईडीह,Betḥaniyākanhaiḍīh
गौसपुर चकिया,Gauspur Chakiyā
कानी,Kānī
छिरावली,Chirāvalī
सागर सेमर,Sāgar Semar
राजापुर पकडी,Rājāpur Pakḍī
खुचमा,Khuchamā
ईंगुई माधौगढ़,Īngu'ī Mādhaugadh
इटवाँ डुडैला,Iṭavā'n Duḍelā
मुहम्मदपुर हसनपुर,Muḥammadpur Hasanpur
बाबतपुर,Bābatpur
नेवादा,Nevādā
धिरामई पांच विस्वा,Dhirām'ī Pāṅch Visvā
नत्थों,Nattthō'n
अशोक कुमार केसरवानी,Ashok Kumār Kesavānī
जमाैरा,Jam'aurā
कताना,Kaṭānā
बधेडा,Badheḍā
चंद,Chand
जयपुर,Jaipur
हरदनपुर,Hardanpur
सुमही सतपटटी,Sumhī Satpaṭṭī
गुलफ्सा,Gulfasā
शारदानंद,Shārdānand
उषा रानी सिंह पत्नी श्य,Ushā Rānī Siṅgh Patnī Shy
लकड़हट,Lakaṛhaṭ
कलेन हरदो,Kalan Haradō
असदपुर धमरौली,Asadpur Dhamarolī
धर्मपुर रकराना,Dharampur Rakranā
पूरेवाले,Purewale
सिंघाई कायस्थान,Singhai Kayasthaan
वहटा जनू,Vahta Janu
नथूपुरा,Nathupura
चौविगही शिकोहाबाद,Chauvihi Shikohabad
दयालजोत,Dayaaljot
जमीन मुहम्मदपुर,Zameen Muhammadpur
दौड़िहारा,Daudhihara
बढ़वा खुर्द,Badhwa Khurd
अल्लीपुरकोडरा,Allipurkodra
पूरे गोनई,Pure Gonai
सरसई बुजुर्ग,Sarsai Bujurg
फरीदपुर ततारगढ़ी,Fareedpur Tatargadhi
हूसेंपुर,Husenpur
श्रीमती रेनू चतुर्बेदी,Srimati Renu Chaturvedi
रामप्यारे चौहान,Rampyare Chauhan
देवतापुर,Devtapur
अलोइया,Aloiya
मेघपाल काम्बोज,Meghpal Kaamboz
प्रदीप द्विवेदी,Pradeep Dwivedi
पटना उर्फ नया बांस,Patna Urf Naya Baans
त्रिभुवन नगर ग्रंट,Tribhuvan Nagar Graunt
राज लक्ष्मी वर्मा,Raj Lakshmi Verma
घुरेटनपुर,Ghuretpur
सब्बलपुर उर्फ सिलहटा,Sabbalpur Urf Silhata
वल्लिया,Valliya
जीवपुर मु0,Jeevpur Mu
वरहा मोहववतपुर,Varha Mohavvatpur
गुढा शेरपुर,Guda Sherpur
कचूरडाडी,Kachurdadi
बौरमनगर,Baurmaangar
लमौरा,Lamoura
सुपासी,Supasi
देवसैनी,Devsaini
कैमहरा खुरद,Kaimhara Khurd
कोठिया,Kothia
बहादुरपुर बादा,Bahadurpur Bada
बुढनेपुर,Budhnepur
जरियारी,Jariyaari
राजितरामशुक्ल,Rajitraamshukla
महाबलीपुर,Mahabliipur
मसुरियापुर,Masuriyapur
अरनौंट,Aranunt
हरचन्दपुरखरगपुर,Harachandpurkhargaapur
सिंघापुर भटौली,Singapur Bhatauli
विरेंद्र कुमार,Virendra Kumaar
भानपुर,Bhaaanpur
अमकोटवा,Amkotwa
भवनियाँपुर बनघुसरी,Bhavaniyaanpur Banghasari
बेंदुला,Bendula
भादमुसतहकम,Bhaadmusthaakam
जोंहिया,Jonhiya
हथौड़िया,Hathodiya
दौरी निरोत्तमपुर,Dori Nirottamapur
असालतगंज,Asalatganj
खुजेडा,Khujeda
सुखउपुर असरफपट्टी,Sukhaupur Asrafpatti
आशया,Aashaya
राधिकादेवी,Radhikadevi
गैबर असदुल्लापुर,Gaibar Asadullapur
शाहपुर बसुदेव,Shahpur Basudeo
कमरपुर वैजुआ,Kamarpur Baijua
कोशल कुमार सिंह,Koshala Kumar Singh
जमुवा,Jamuwa
मुकेश सिंह यादव,Mukesh Singh Yadav
भदरखी,Bhadarkhi
पुर्नमासी देवी,Purnmasi Devi
भूमती सिंह,Bhoomti Singh
बंगलाचक,Banglachak
मैहर कबीरपुर,Maihar Kabirpur
सरजूपटटी,Sarjupatati
शादिरा,Shadira
महिला,Mahila
पिछड़ी जाति महिला,Pichhari Jati Mahila
दललनगर,Dallalnagar
विचपुरी मथू,Vichpuri Mathu
उंचा द्वारा,Uncha Dwara
धवा,Dhawa
सुद्धि,Sudhi
रामपुर जमुनिया,Rampur Jamuniya
भठवा तिवारी,Bhatwa Tiwari
श्रीे राजपाल,Shree Rajpal
जालिपाप्रासाद शुक्ला,Jalipaprasad Shukla
