Name,Transliterated
पौलिना कुजुर,Paulina Kujur
कमलेश नययर,Kamlesh Nayyar
शीनु नयर,Sheenu Nayyar
सुची कपूर,Suchi Kapoor
राहुल कपूर,Rahul Kapoor
खुशवंत कौर,Khushwant Kaur
दीपता,Deepta
गुनिता रंधावा,Gunita Randhawa
बलजीत सिंह ठिल्‍्लों,Baljit Singh Thhillon
प्रीतपाल सिंह eect,Pritpal Singh
किरणजीत feet,Kiranjeet
मनमीत सिंह ठिल्लों,Manmeet Singh Thhillon
कारन ठिल्‍्लों,Karan Thhillon
नवजीत दिल्‍्लों,Navjit Dillon
अश्प्रीत ठिल्‍्लों,Ashpreet Thhillon
दीपिन्दर सिंह,Deepinder Singh
केवल कृष्ण नरुला,Kewal Krishan Narula
योगेश नरूला,Yogesh Narula
नितिन नरूला,Nitin Narula
ज्योति नरूला,Jyoti Narula
तीन Awol,Teen Awol
हितेश नरुला,Hitesh Narula
प्रोमिला वठढेरा,Promila Wadhera
मालती वढेरा,Malti Wadhera
नितिन बाडेरा,Nitin Badera
दीपिका वाढेरा,Deepika Wadhera
अमित वडेरा,Amit Vadera
गरिमा वडेरा,Garima Vadera
अतुल वडेहरा,Atul Vadera
परताप चंद रियल,Partap Chand Riyal
pea Rat,Rat
राजन आनन्द,Rajan Anand
शैली आनन्द,Shaili Anand
राहुल रियल,Rahul Riyal
विपुल कुमार मिगलानी,Vipul Kumar Miglani
प्रणव मिगलानी,Pranav Miglani
अमरजीत सेंखो,Amarjit Sekho
जग्दीप सेंखो,Jagdeep Sekho
अमनदीप कौर सेखोन,Amandeep Kaur Sekhon
अमरदीप सिंह शेखों,Amardeep Singh Shekhon
पलविन्द्र कौर,Palvinder Kaur
नौशाद अहमद फारूकी,Naushad Ahmad Farooqui
DAA TAT,Da Tat
मिही लाल,Mihi Lal
ऐमानल चार्लेस,Aimanal Charles
नरिंदर वासुदेवा,Narinder Vasudeva
अनीशा विलियम,Anisha William
अशीष विलियम,Ashish William
सना विल्लि,Sana Willi
ध्रुव वाशुदेवा,Dhruv Vashudeva
विलियम खुर्शीद मसीह,William Khursheed Masih
कुलभुषन शर्मी,Kulbhushan Sharma
दीपक प्रकाश,Deepak Prakash
सुषमा वत्स,Sushma Vats
अतुल वत्स,Atul Vats
अविनाश कुमारी,Avinash Kumari
जतिंदर सिंह धिन्द्सा,Jatinder Singh Dhinsa
नवनीत कौर ढींडसा,Navneet Kaur Dhinsa
राकेश गोयल,Rakesh Goyal
बिंदु संजीव,Bindu Sanjeev
खुशबू संजीव,Khushboo Sanjeev
त्रीशी गोयल,Trishi Goyal
कुनाल संजीव शर्मा,Kunal Sanjeev Sharma
कारन संजीव शर्मा,Karan Sanjeev Sharma
Aco गुप्ता,Aco Gupta
नंदा वल्लब बलोदी,Nanda Vallabh Balodi
सोनल गुप्ता,Sonal Gupta
मनोज चंदर बलोदी,Manoj Chander Balodi
बसंत कुमार जैन,Basant Kumar Jain
दलबीर सिंह रावत,Dalbir Singh Rawat
मुकेश राय जैन,Mukesh Rai Jain
विभा जैन,Vibha Jain
हरीश कालड़ा,Harish Kalra
हर्षा कालड़ा,Harsha Kalra
केतन कुमार,Ketan Kumar
चिराग कालरा,Chirag Kalra
संजय सिंघल,Sanjay Singhal
आरती सिंघल,Aarti Singhal
राम बिलास रावत,Ram Bilas Rawat
अभिसर सिंगला,Abhisar Singla
ई.डी.मिल्टन,E.D.Milton
अनिल गजन,Anil Gajan
ऐबीनेजिया. डी. खान,Abinezia. D. Khan
पर्ल मिल्टन,Pearl Milton
प्रशियस एल्सेनिया मिल्टब,Precious Alsenia Miltab
सुनील मिचेल,Sunil Mitchel
मिशा मिचेत्र,Misha Mitchetr
प्रदीप श्रणण जेम्स,Pradeep Sharan James
अनीता सेमसन,Anita Samson
जेस्सिचा मिचेल्र,Jessicha Mitcheltr
डेंजिल मिचेत्र,Denjil Mitchetr
पियूष शानन जेम्स,Piyush Shanan James
पारस अग्रवाल,Paras Aggarwal
अशोक बग्गा,Ashok Bagga
अंकिता बग्गा,Ankita Bagga
कपलेश मेहता,Kaplesh Mehta
अन्जु मेहता,Anju Mehta
हरमन मेहता,Harman Mehta
अंजना जैन,Anjana Jain
आकाश जैन,Aakash Jain
अनेकांत जैन,Anekaant Jain
आरहम जैन,Aarham Jain
आर.एल.पुरी,R.L.Puri
रेनु पुरी,Renu Puri
रश्मी पुरी,Rashmi Puri
नवीन पुरी,Naveen Puri
मंजु संघी,Manju Sanghi
अमित संघी,Amit Sanghi
संजीव शांधी,Sanjeev Shandi
अभिषेक संघी,Abhishek Sanghi
रीना संघी,Reena Sanghi
हिमांशु संघी,Himanshu Sanghi
अशोक संघी,Ashok Sanghi
आशा संघी,Asha Sanghi
अनुपम भारद्वाज,Anupam Bhardwaj
एम.एस.कोहली,M.S.Kohli
दपिंदर सिंह,Dapinder Singh
मंप्रीत सिंह कोहली,Manpreet Singh Kohli
सिमरप्रीत सिंह,Simarpreet Singh
गगन जोत,Gagan Jot
हरदित सिंह बेदी,Hardeet Singh Bedi
जशनीत पुरी बेदी,Jashneet Puri Bedi
गुरवीन सिंह बेदी,Guraveen Singh Bedi
मानसिमरन कौर बेदी,Mansimran Kaur Bedi
दविंद्र सिंह बेदी,Davinr Singh Bedi
ब्रजिन्द्र सिंह बेदी,Brajinder Singh Bedi
नरिन्‍्द्र कौर बेदी,Narinder Kaur Bedi
मलेविंद्र सिंह बेदी,Malevinder Singh Bedi
आनंद खुराना,Anand Khurana
रमनीक संधू,Ramanik Sandhu
अंजू गोसाईं,Anju Gosain
राशी गोसाईं,Rashi Gosain
दीपक गोसाईं,Deepak Gosain
प्रोमिला कौसल,Promila Kausal
राजन कौसल,Rajan Kausal
रेनू सरदाना,Renu Sardana
विपिन चावला,Vipin Chawla
नेहा सरदाना,Neha Sardana
मीरा चढा,Meera Chadha
Wed der,Wed der
तुषार बंसल,Tushar Bansal
सुरेश कुमार बन्सल,Suresh Kumar Bhal
गीता बन्सल,Geeta Bansal
नीरज बन्सल,Neeraj Bansal
रितु बन्सल,Ritu Bansal
कैलाश मदान,Kailash Madan
मधु मदान,Madhu Madan
अमन अग्रवाल,Aman Aggarwal
शालू अग्रवाल,Shalu Aggarwal
तरुन सडाना,Tarun Sadana
वंदना गोयल,Vandana Goyal
सुकृति गोएल,Sukriti Goel
अनीश गोएल,Anish Goel
गोपाल गोयल,Gopal Goyal
सविता गोयल,Savita Goyal
राजदीप सिंह रिअर,Rajdeep Singh Reiar
सुखमनी बाल रिअर,Sukhmani Bal Riar
हरिता वर्मा,Harita Varma
सुखराज सिंह रियार,Sukhraj Singh Riar
निशांत वर्मा,Nishant Varma
शांती सरूप,Shanti Sarup
योगंदर मोहन जिंदल,Yogander Mohan Jindal
गिं चंद बंसल,Gin Chand Bansal
मीनाक्षी बंसल,Meenakshi Bansal
गीतांजलि बंसल,Geetaanjali Bansal
गवेषणा बंसल,Gaveshana Bansal
सुखचैन सिंह गिल,Sukchain Singh Gill
पवैल गिल,Pavail Gill
किरण जीत,Kiran Jeet
जगदीश सिंह रावत,Jagdish Singh Rawat
ननन्‍्द कुमार,Nannand Kumar
फलोरी दसुजा,F..lori Dasuja
मोनिका मदान,Monika Madan
यादविन्दर सिंह संधु,Yadvinder Singh Sandhu
हरलीन सभरवाल,Harleen Sabharwal
मधुली देवी,Madhuli Devi
निगेल वरुस जोंस,Nigel Varus Jones
सोना जोंस,Sona Jones
प्रोमिला पांधी,Promila Pandhi
फूल कमल कालड़ा,Phool Kamal Kalra
गुरुमन सिंह कालड़ा,Guruman Singh Kalra
उमेश भसीन,Umesh Bhasin
संजीव खेड़ा,Sanjeev Kherda
किरण अभसीन,Kiran Abhsin
संगीता खेड़ा,Sangeeta Kherda
चेतन भसीन,Chetan Bhasin
डॉ.रुबेन,Dr.Rubin
रमनीक कुमार,Ramanik Kumar
सलोचना चोपड़ा,Salochana Chopra
नवीन महेन्द्रो,Naveen Mahendro
वंदना चोपड़ा,Vandana Chopra
नरेश चोपड़ा,Naresh Chopra
उपासना चोपड़ा,Upasana Chopra
ज्योती शर्मा,Jyoti Sharma
सिधांत शर्मी,Siddhant Sharma
सार्थक शर्मा,Sarthak Sharma
विपलव शर्मा,Viplav Sharma
संगिता शर्मा,Sangita Sharma
मोनीश शर्मी,Monish Sharma
जे एस बावा,J S Baba
अमर देश कुमार पासी,Amar Desh Kumar Pasi
नीलम पासी,Neelam Pasi
नवदेश पासी,Navdesh Pasi
नीरा पासी,Neera Pasi
सचिता पासी,Sachita Pasi
वैभव पासी,Vaibhav Pasi
ब्रज मोहन महाजन,Brahj Mohan Mahajan
सुमेधा महाजन,Sumedha Mahajan
शीबा महाजन,Sheeba Mahajan
सचिन महाजन,Sachin Mahajan
शेल इसर,Shell Issar
विकास इसर,Vikas Issar
सीमा इस्सर,Seema Issar
भुपेंद्र कौर,Bhupinder Kaur
जे.एस.आनन्द,J.S.Anand
भाविका कुमार,Bhavika Kumar
प्रेम राम,Prem Ram
एम.एम.सिंह,M.M.Singh
गैतरी सिंह,Gaitri Singh
परषोतम दास गुप्ता,Parshotam Das Gupta
अभिषेक कंसल,Abhishek Kansal
गौरव कंसल,Gaurav Kansal
नमाम कंसल,Namam Kansal
नीतिका कंसल,Neetika Kansal
यूधिस्टर,Yudhishtar
लखविंदर जीत,Lakhvinder Jeet
बिजय कुमार ठाकुर,Vijay Kumar Thakur
विशाल ठाकर,Vishal Thakur
रोजी ठाकुर,Rozy Thakur
बिधि deg,Bidhi Deg
विकेश शर्मा,Vikesh Sharma
मनीष शर्मी,Manish Sharmi
नंदिता कश्यप,Nandita Kashyap
पूर्व कश्यप,Poorv Kashyap
अशीष वशिष्ट,Ashish Vashisht
हितैषी,Hitaishi
नितिन कुमार यादव,Nitin Kumar Yadav
पी.जे.सिंह,P.J.Singh
हेमन्त गुप्ता,Hemant Gupta
संजुक्ता पटेल,Sanjukta Patel
प्रीतक गप्ता,Preetak Gupta
कावया गुप्ता,Kavya Gupta
प्रेम कृषण दास,Prem Krishna Das
निताशा भातेजा,Nitashi Bhatia
अभिषेक भातेजा,Abhishek Bhatia
रेनु जैन,Renu Jain
विरेन्द्र कुमार जैन,Virendra Kumar Jain
ऋषभ जैन,Rishabh Jain
काम्या,Kamya
सुदर्शन कुमार मेहता,Sudarshan Kumar Mehta
कामना मेहता,Kamna Mehta
वीर सिंह जसवाल,Veer Singh Jaswal
गीतांजली मेहता,Gitanjali Mehta
प्रिंयका मेहता,Prinka Mehta
सुभाष बंसल,Subhash Bansal
सुनिता बंसल,Sunita Bansal
पुनीत बाली,Puneet Bali
पवीला बली,Pavilaya Bali
वीणा लखंपाल,Veena Lakhampal
देबिका लखनपाल,Debika Lakhanpal
अनमोल लखन पाल,Anmol Lakhan Pal
परदीप कुमार चौधरी,Pardeep Kumar Chaudhary
विनोद बहादुर,Vinod Bahadur
तारा माया,Tara Maya
Aled cay,Aled cay
सीमा उपडिया,Seema Upadia
गुर्दास सिंह,Gurdass Singh
सुखपाल सिंह कंग,Sukhpal Singh Kang
हरकीरत कौर कंग,Harkeerat Kaur Kang
जगतजीत राय,Jagatjeet Rai
कमलजीत राजपूत,Kamaljeet Rajput
अंजना राजपूत,Anjana Rajput
अन्जलिया राजपूत,Anjaliya Rajput
कृष्ण कुमार राजपूत,Krishna Kumar Rajput
दशैना गग॑,Dashaina Gag
तानिया गर्ग,Tania Garg
सिमरत ढिल्‍्लों,Simrat Dhillon
काला खान,Kala Khan
गीती ढिल्लों,Geeti Dhillon
अमृत लाल भरारा,Amrit Lal Bhrara
मीना भरारा,Meena Bhrara
संतोष बिदानी,Santosh Bidani
सेवक सिंह सेखों,Sevak Singh Sekhon
देव नारायण AT,Dev Narayan AT
हरपाल कौर सेखों,Harpal Kaur Sekhon
के.एल.कोहली,K.L.Kohli
हरीश चंदर कोहली,Harish Chander Kohli
रोचक कोहली,Rochakk Kohli
अनुज कोहली,Anuj Kohli
रुपंदीप कौर,Rupandip Kaur
नवीन अग्रवाल,Naveen Aggarwal
अल्पना अग्रवाल,Alpana Aggarwal
मुकुल अग्रवाल,Mukul Aggarwal
सिद्धांत अग्रवाल,Siddhant Aggarwal
शोभा सोबती,Shobha Sobti
एम.एम.सोबती,M.M.Sobti
तरीपत कौर,Taripat Kaur
हितिंदर सिंह लल्ली,Hitiinder Singh Lalli
मधु खन्‍ना लाली,Madhu Khanna Lali
उपनीत लाली,Upneet Lali
सविता कुमार,Savita Kumar
ब्राजेश कुमार,Brajesh Kumar
उन्‍नति कुमार,Unnati Kumar
हरशरण सिंह मान,Harsharan Singh Mann
सुखवन्त सिंह गिर,Sukhwant Singh Gir
मनवीन ग्रेवाल,Manveen Grewal
सरफराज़ सिंह गिल,Sarfraz Singh Gill
विल्सन,Wilson
दनिअल मसीह,Daniel Masih
पूजा पाहवा,Pooja Pahwa
कोमल चौधरी,Komal Chaudhry
रविंदर सिंह नेगी,Ravinder Singh Negi
प्रदीप शर्मी,Pradeep Sharma
सुमित चोपड़ा,Sumit Chopra
विरेन्द्र कुमार चोपड़ा,virender Kumar Chopra
सुन्दर मणि पटेल,Sundar Mani Patel
सुमित रंजन पटेल,Sumit Ranjan Patel
हरनन्दन कौर,Harnandan Kaur
सुभद्रा गौतम,Subhadra Gautam
दीपक कुमार गौतम,Deepak Kumar Gautam
तिलक बहादुर साहू,Tilak Bahadur Sahu
राम सज्जी,Ram Sajji
रंजन प्रधान,Ranjan Pradhan
Build A,Build A
पवित्र देवी,Pavitra Devi
गोपी चंद रावत,Gopi Chand Rawat
निखिल सिंह,Nikhil Singh
हर्बानी सिंह,Harbani Singh
गुरमीत सिंह पुनिया,Gurmeet Singh Puniya
मनजोत डोड,Manjot Dod
स्वर्ण सिंह खालों,Swaran Singh Khalon
लवलीन खालों,Loveleen Khalon
ब्रिजेन्द्र कौर,Brijesh Kaur
अनुज जैन,Anuj Jain
सोनिका जैन,Sonika Jain
शेती,Sheti
राजेश जैन,Rajesh Jain
पायल जैन,Payal Jain
Uoslded fe desar,Uoslded fe desar
ममता ठिन्डसा,Mamta Thindsa
लछमी कांत,Laxmi Kant
राजप्रीत सिंह ठीन्डसा,Rajpreet Singh Thindsa
रुखसार धिन्द्सा,Rukhsar Thindsa
सुरिंदर गुलाटी,Surender Gulati
रमा गुलाटी,Rama Gulati
घन राज,Ghan Raj
रिशब गुलाटी,Rishabh Gulati
सुखमानी टिवाना,Sukmani Tiwana
युवराज सिंह तीवाना,Yuvraj Singh Tiwana
कुंडल कुमार,Kundal Kumar
लक्ष बीर गुप्ता,Laksh Bir Gupta
रमा गुप्ता,Rama Gupta
निधी गुप्ता,Nidhi Gupta
हरीश सचदेवा,Harish Sachdeva
पूनम सचदेवा,Poonam Sachdeva
निखिल सचदेवा,Nikhil Sachdeva
सृष्टि सचदेवा,Srishti Sachdeva
निर्मल्न सिंगल,Nirmaln Singal
अनीता सिंगल,Anita Singal
नवीन चंदर जोशी,Naveen Chander Joshi
अंकित सिंगल,Ankit Singal
मुकुल सिंगल,Mukul Singal
राकेश मोहन भसीन,Rakesh Mohan Bhasin
ईश्वर चन्द,Ishwar Chand
शंकुतला बंसल,Shankutala Bansal
नरेश कुमार तायल,Naresh Kumar Tayal
राकेश कुमार जिंदल,Rakesh Kumar Jindal
स्वाति कुमावत,Swati Kumawat
सिद्धार्थ महीम बन्सल,Siddharth Mahim Bansal
तर्र्जिंदर सिंह मिगलानी,Tarjinder Singh Miglani
नाकमिगलानी,Nak Miglani
अभिनन्दन अरोरा,Abhinandan Aurora
हरलीन मिगलानी,Harleen Miglani
पंकज पुनीत सिंह,Pankaj Punit Singh
श्रीमती समुंदरा,Smt. Samundra
विरेण संधु,Virenn Sandhu
हर्षबीर सिंह संधु,Harshbeer Singh Sandhu
लक्ष्मी प्रशाद शर्मा,Lakshmi Prasad Sharma
शीबा शर्मा,Sheeba Sharma
बिधि सिंह,Bhidhi Singh
देव सिंह बिष्ट,Dev Singh Bisht
प्रदीप कुमार जैन,Pradeep Kumar Jain
जे.पी.एस.बरार,J.P.S.Brar
बिक्रमजीत सिंह बरार,Bikramjit Singh Brar
बैसाखी देवी,Baisakhi Devi
गुरबीर कौर चहल,Gurbir Kaur Chahal
परमीत सिंह चहल,Paramjit Singh Chahal
चारु चहल,Charu Chahal
दर्शीना रानी,Dashina Rani
अश्वनी अग्रवाल,Ashwani Aggarwal
विशाल अग्गार्वाल,Vishal Aggarwaal
स्विन्‍न्क्य अग्गार्वाल,Swinnyy Aggarwaal
अखिल अग्गार्वाल,Akhil Aggarwal
निर्मल अग्रवाल,Nirmal Aggarwal
बिहारी अग्रवाल,Bihari Aggarwal
दीपक अग्रवाल,Deepak Aggarwal
सुरजीत सिंह Gear,Surjit Singh Gear
पटरीसिया Geol,Patricia Geol
बिपिन दास,Bipin Das
अदिति सिंह,Aditi Singh
अश्विनी मल्होत्रा,Ashwini Malhotra
अर्जन सिंह चावला,Arjan Singh Chawla
भगतजीत सिंह,Bhagatjeet Singh
शुकती सिंह,Shukti Singh
आदित्य सिंह,Aditya Singh
जगदीश खन्‍ना,Jagdish Khanna
दीपिका खन्‍ना,Deepika Khanna
विजय PAN Ug,Vijay PAN Ug
दीप कमल ag,Deep Kamal ag
विवेक रॉय खन्‍ना,Vivek Roy Khanna
संजय कुमार शर्मी,Sanjay Kumar Sharma
कमला यादव,Kamla Yadav
राजिंदर कुमार यादव,Rajinder Kumar Yadav
विरल शाह,Viral Shah
रूबी शाह,Ruby Shah
शोभा थापा,Shobha Thapa
सृष्टि भसीन,Srishti Bhasin
पवन कुमार मुतनेजा,Pawan Kumar Mutneja
मधु मुतनेजा,Madhu Mutneja
हरीश तिवारी,Harish Tiwari
पुष्पा तिवारी,Pushpa Tiwari
अपर्णा मुतनेजा,Aparna Mutneja
सैसुरुती मुत्मेजा,Saisuruti Mutmeja
सुभाष चन्द्र खन्‍ना,Subhash Chandra Khanna
पुष्पा खन्ना,Pushpa Khanna
Geile Weel,Geile Weel
कोमल खन्‍ना,Komal Khanna
श्वेता खन्ना,Shweta Khanna
आदेशपाल सिंह संधू,Adeshpal Singh Sandhu
आयशा संधू,Ayesha Sandhu
अमरिंदर बरार,Amarinder Barar
इन्दर बीर सिंह,Inder Bir Singh
SReax SN Me Gey,SReax SN Me Gey
हरविन पन्‍नु,Harvinder Pannu
गुरबीर सिंह पन्नू,Gurbir Singh Pannu
प्रकाश सिंह पवार,Prakash Singh Pawar
आसिमा बानू,Asiama Banu
सिमर बीर सिंह पन्नू,Simar Bir Singh Pannu
कुलवंत कौर रोशा,Kulwant Kaur Rosha
अनिल प्रकाश पाल,Anil Prakash Pal
मंजू पाल,Manju Pal
सुमिटी गुप्ता,Sumiti Gupta
मेघ राज गुप्ता,Megh Raj Gupta
रीना प्रधान,Reena Pradhan
बालिन्ट्र सांगा,Balinder Sanga
उदई बीर सन्घा,Udai Bir Sangha
मनजीत सिंह सिबिया,Manjit Singh Sibia
हरजीत सिंह सिबिया,Harjit Singh Sibia
बलजीत Gea,Baljit Gea
सरवन सिंह बैंस,Sarwan Singh Bains
सन्‍तोष थापा,Santosh Thapa
नगीना बैंस,Nagina Bains
ममता थापा,Mamta Thapa
एन.के.जैन,N.K.Jain
विकास जैन,Vikas Jain
देव प्रिया जैन,Dev Priya Jain
अशीष जैन,Ashish Jain
नीति जैन,Neeti Jain
आर.के. चोपड़ा,R.K. Chopra
कुसुम चोपड़ा,Kusum Chopra
मोना चोपडा,Mona Chopra
सुदेश कांता भाई,Sudesh Kanta Bhai
आइना,Aaina
भूपाल राम,Bhoopala Ram
साहिल मेहता,Sahil Mehta
साहिल पाठानिया,Sahil Pathania
हरकेवल जीत सिंह,Harkeval Jeet Singh
माला सिंह,Maala Singh
afer,afer
जय सिंह चीमा,Jai Singh Cheema
परमजीत कौर शहमो,Paramjeet Kaur Shamo
के बी सदानंदन,K B Sadananden
रशदीप सिंह,Rashdeep Singh
हर्षलीन कौर,Harsheen Kaur
गुरसिमर सिंह,Gursimmer Singh
आकाश आनन्द,Aakash Anand
मन्‍नत कौर साहनी,Mannat Kaur Sahni
बनी कौर साहनी,Bani Kaur Sahni
शान आनंद,Shaan Anand
मनवीन कौर भुल्लर,Manveen Kaur Bhullar
रविन्द्र सिंह कटोच,Ravinder Singh Katoch
लता कटोच,Lata Katoch
कबी स कटोच,Kabi S Katoch
दीपा कटोच,Deepa Katoch
शिवांगी कटोच,Shivangi Katoch
विक्की चड़डा,Vicky Chadha
asg fae,asg fae
एम.एम. पाठक,M.M. Pathak
स्वर्ण पाठक,Swarrn Pathak
बलजीत भुलर,Baljit Bhullar
कर्णदीप भुल्लर,Karndip Bhullar
तिलनी भुल्लर,Tilni Bhullar
तहनीम भुल्लर,Tahneem Bhullar
हनीर भुल्लर,Hanner Bhullar
चन्द्र कुमार साहनी,Chandra Kumar Sahni
हरवीन साहनी,Harveen Sahni
सुरेंद्र साहनी,Surendra Sahni
गोपी साहनी,Gopi Sahni
चरनदीप सिंह कालरा,Charandeep Singh Kalra
अमीतेज सिंह कालड़ा,Amitej Singh Kalra
बिनोद तलवार,Binod Talwar
बेला तलवार,Bella Talwar
गौरव तलवार,Gaurav Talwar
सौरभ तलवार,Saurabh Talwar
सलीद तलवार,Suleed Talwar
रागनी तलवार,Raagni Talwar
चांदनी तलवार,Chandani Talwar
रेनु तलवार,Renu Talwar
हरबीरइंद्र सिंह,Harbirinder Singh
सरनबीर कौर,Saranbir Kaur
प्रीतम सिंह बरार,Pritam Singh Barar
सुरिंदर कौर बरार,Surinder Kaur Barar
अमरीश सिंह बरार,Amrish Singh Barar
शशी कांता,Shashi Kanta
गुरशरण कौर थिद,Gursharan Kaur Thid
करण अवतार सिंह,Karan Avtar Singh
निम्रत fas,Nimrat Fas
हरमन थिड,Harman Thid
अमानत थिड,Amanat Thid
प्रीतइन्दर कौर,Pritinder Kaur
सुदेश चंदेल,Sudesh Chandel
तरनबीर कौर,Taranbir Kaur
शिवेश चंदेल,Shivesh Chandel
अशोक चंदेल,Ashok Chandel
इन्देजित सिंह दोसांझ,Inderjit Singh Dosanjh
हरकरण प्रीत मान,Harkaran Preet Maan
संजय जोशी,Sanjay Joshi
नयन सिंह,Nayan Singh
विमला सूद,Vimla Sud
प्रभा भंडारी,Prabha Bhandari
पल्नन सिंह यादव,Palnan Singh Yadav
ऊषा धीर,Usha Dheer
इन्दिरा रानी,Indira Rani
नेहा मौर्या,Neha Mourya
हरबीर सिंह मनशाहोआ,Harbir Singh Manshahoa
कंवल मंशाहिया,Kanwal Manshahia
पंकज कुमार दास,Pankaj Kumar Das
पुष्पा दास,Pushpa Das
पितम्बर दत्त,Pitambar Dutt
लक्खी राम,Lakkhi Ram
सबीर सिंह मानशहीया,Sabir Singh Manshahiya
मोनिका दास,Monika Das
परदीप दस,Pardeep Das
इनाज़ मंशाहिया,Inaaz Manshahiya
पलविन्द्र सिंह बाजवा,Palvinder Singh Bajwa
स्विंद्र कौर,Swinder Kaur
जपिंठ्र सिंह बाजवा,Japinther Singh Bajwa
अरुण बहल,Arun Bahl
रतनेश गिल,Ratnesh Gill
क्ग्रिअकुस कंडुलना,Kriakus Kundulna
गोरन्ती जोजो,Goranti Jojo
विद॒या चढा,Vidya Chadha
सुधीर चडडा,Sudhir Chadda
महशवेता चडडा,Mahsweta Chadda
मनु इन्द्रायण,Manu Indraayan
मोहित इन्द्रायण,Mohit Indraayan
अचला,Achala
क्षितिज अग्रवाल,Kshitij Agarwal
विनोद कुमार सूद,Vinod Kumar Sud
सविता सूद,Savita Sud
समृद्ध सूद,Samriddh Sud
जूना देवी,Juna Devi
शकुंतला ब्रेहन,Shakuntala Brehan
सुनीता त्रेहन,Sunita Trehan
वीनिता त्रेहन,Veenita Trehan
गीताअंशु त्रेहन,Geetaanshu Trehan
शुभानगनी त्रेहन,Shubhanganee Trehan
आशिवन त्रेहन,Aashivan Trehan
मानित त्रेहन,Manit Trehan
मुलखराज,Mulkhraj
सुदेश मेहदीरत्ता,Sudes Mehdirata
मनीष मेहदीरत्ता,Manish Mehdirata
अमन मेंहदीरत्ता,Aman Mehdirata
आशिमा मेहदीरत्ता,Ashima Mehdirata
रचना मेहदीरत्ता,Rachana Mehdirata
पूर्ण छेतरी,Purn Chettri
एस.के. मोहिंद्रा,S.K. Mohindra
चन्द्र बहादुर माल्ला,Chandra Bahadur Malla
जानकी माल्ला,Janaki Malla
चिंता,Chinta
हषष कुमार,Harsha Kumar
विष्णु राम शुक्ला,Vishnu Ram Shukla
गुरशबीन,Gurshbeen
संगम गोयल,Sangam Goyal
निखिल गोयल,Nikhil Goyal
अरविता गोयल,Arvita Goyal
शोभा सोंदी,Shobha Sondi
जगरूप सिंह किंगर,Jagroop Singh Kinger
परमजीत कौर किंगर,Paramjit Kaur Kinger
करणी कौर शंदिल्रया,Karni Kaur Shandiliya
जसवीर कौर किगर,Jasvir Kaur Kigar
सुखबीर कौर संधू,Sukhbir Kaur Sandhu
जयबीर सिंह संधू,Jaibeer Singh Sandhu
शांत चोपरा,Shant Chopra
केशव गौतम,Keshav Gautam
गाौरव चोपरा,Gaurav Chopra
अनुराग चोपरा,Anurag Chopra
इंदर मोहनसिंह,Inder Mohansingh
दीप्रीत कौर,Deepreet Kaur
गुलाबा आगाहरी,Gulaba Aghare
राम कुमार अगरहरी,Ram Kumar Agarhari
जसमीत आनन्द,Jasmeet Anand
हरजीत आनंद,Harjit Anand
दीपक परसाद,Deepak Prasad
प्रभा गुप्ता,Prabha Gupta
शमीर गुप्ता,Sameer Gupta
मोहिंद्र कौर,Mohinder Kaur
लौवी,Louvi
गुरजीत सिंह जैडका,Gurjeet Singh Zaidka
भूपिंदर भल्ला,Bhoopinder Bhala
स्वर्णबीर,Swarnavri
गगनजीत सिंह जैदका,Gagandeep Singh Zaidka
अमृत जैदका,Amrit Zaidka
जसलीन सिंह जैदका,Jasleen Singh Zaidka
सिमरन जैदका,Simran Zaidka
शिखा खुल्लर जैदका,Shikha Khullar Zaidka
सुनीता घान,Sunita Ghan
सुनील पारधिया,Sunil Paradhia
सोनल मल्होत्रा,Sonali Malhotra
रजत मल्होत्रा,Rajat Malhotra
रिशब मल्होत्रा,Rishab Malhotra
मन मोहन कौर,Manmohan Kaur
अमरजीत सिंह वीरमानी,Amarjit Singh Virmani
जशबीर कौर वीरमानी,Jashbir Kaur Virmani
इंदर जीत सिंह वीरमानी,Inder Jeet Singh Virmani
हरलीन विरमानी,Harleen Virmani
दर्शन गोयल,Darshan Goel
मनीश गोयल,Manish Goel
काजल गोयल,Kajal Goel
संजय बन्सल,Sanjay Bansal
अदिती बन्सल,Aditi Bansal
नवीन मेहता,Naveen Mehta
विजिता मेहता,Vijita Mehta
दीपक कुमरा,Deepak Kumra
नीरजा कुमरा,Nirja Kumra
रजत कुमड़ा,Rajat Kumra
विजय कुमरा,Vijay Kumra
वीना कुमरा,Veena Kumra
एच. एस. वालिया,H. S. Walia
रत्तनदीप सिंह,Rattandeep Singh
शेओपल,Sheopal
रजनी तिवारी,Rajani Tiwari
देव प्रकाश तिवारी,Dev Prakash Tiwari
परमजीत पेरी सिंह,Paramjit Peri Singh
प्रीत कंवार सिंह eect,Prit Kanwar Singh Eect
नवराज सिंह ठिल्लों,Navraj Singh Thillon
रुणीशा बुमरा,Runisha Bumra
कुलराज सिंह बामरा,KulRaj Singh Bamra
राजेश अगरवाल,Rajesh Aggarwal
आमीन गोयल,Ameen Goel
शीतू गोएल,Sheetu Goel
ऑचल गोएल,Ochhal Goel
रोहन जौली,Rohan Jauli
सुनील जोली,Sunil Jauli
बीना जोली,Beena Jauli
अनुभा महाजन,Anubha Mahajan
मोती महाजन,Moti Mahajan
प्रीति मैहता,Priti Mehta
